institution;indicator;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009;taux observE 2010;taux attendu 2010;SMR 2010;nombre de cas 2010
Stiftung Krankenhaus Sanitas;H.3.4.P Anteil Malignom≠TUR mit Instillation von Chemotherapeutika in die Harnblase;0;0.04;NaN;0;0;0.066;NaN;0
Stiftung Krankenhaus Sanitas;H.3.5.M Entfernung der Harnblase (Zystektomie), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR); ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;H.4.1.M Prostata≠TUR, Mortalit‰t;0;0.002;0;158;0;0.001;0;152
Stiftung Krankenhaus Sanitas;H.5 Prostatakarzinom; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;H.5.1.F Prostatakarzinom (als HD oder ND);NaN;NaN;NaN;58;NaN;NaN;NaN;57
Stiftung Krankenhaus Sanitas;H.5.2.M Radikale Prostatovesikulektomie, Mortalit‰t;0;0.002;0;33;0;0.001;0;22
Stiftung Krankenhaus Sanitas;I Orthop‰dische und unfallchirurgische Krankheitsbilder; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;I.1 Gelenkersatz, Totalendoprothese (TEP); ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;I.1.1.M H¸ft≠TEP≠Erstimplantation (nicht bei Frakturen), Mortalit‰t;0;0.001;0;171;0;0.001;0;276
Stiftung Krankenhaus Sanitas;I.1.2.M H¸ft≠TEP≠Wechsel und Komponentenwechsel, Mortalit‰t;0;0.004;0;12;0;0.003;0;10
Stiftung Krankenhaus Sanitas;I.1.3.M Knie≠TEP≠Erstimplantation, Mortalit‰t;0;0.001;0;166;0;0.001;0;225
Stiftung Krankenhaus Sanitas;I.1.4.M Wechsel einer Knie≠TEP, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.1.5.M H¸ft≠ oder Knie≠TEP mit Tumorendoprothese, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Stiftung Krankenhaus Sanitas;I.2 Operationen an der Wirbels‰ule; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;I.2.1.F OP an der Wirbels‰ule insgesamt;NaN;NaN;NaN;209;NaN;NaN;NaN;172
Stiftung Krankenhaus Sanitas;I.2.2.M Exzision von Bandscheibengewebe (ohne Unfall, Tumor, komplexe OP an Wirbels‰ule), Mortalit‰t;0;0;0;35;0;0.001;0;26
Stiftung Krankenhaus Sanitas;I.3 H¸ftgelenknahe Frakturen; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;I.3.1.M Schenkelhalsfraktur (Alter >19), Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.3.2.M Schenkelhalsfraktur, Alter 20-59, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Stiftung Krankenhaus Sanitas;I.3.3.M Schenkelhalsfraktur, Alter 60-69, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.3.4.M Schenkelhalsfraktur, Alter 70-79, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Stiftung Krankenhaus Sanitas;I.3.5.M Schenkelhalsfraktur, Alter 80-84, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.3.6.M Schenkelhalsfraktur, Alter 85-89, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.3.7.M Schenkelhalsfraktur, Alter >89, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;I.3.8.M Pertrochant‰re Fraktur (Alter >19), Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Stiftung Krankenhaus Sanitas;J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review); ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;J.1 Beatmung; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;J.1.1.M Beatmungsf‰lle >95 h (ohne Neugeborene), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Stiftung Krankenhaus Sanitas;J.2 Sepsis; ; ; ; ; ; ; ; 
Stiftung Krankenhaus Sanitas;J.2.1.M HD Sepsis, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
instituzione;indicatore;tasso osservato 2009;tasso atteso 2009;SMR 2009;numero di casi 2009;tasso osservato 2010;tasso atteso 2010;SMR 2010;numero di casi 2010
Clinica Luganese SA Sede Moncucco;A Cardiopatie; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.1 Infarto miocardico; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.1.1.M DP infarto miocardico (et‡ >19), mortalit‡;NaN;NaN;NaN;<10;0.083;0.127;0.7;12
Clinica Luganese SA Sede Moncucco;A.1.2.M DP infarto miocardico, et‡ 20-44, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.1.3.M DP infarto miocardico, et‡ 45-64, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.1.4.M DP infarto miocardico, et‡ 65-84, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.5.M DP infarto miocardico, et‡ >84, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.6.P DP infarto miocardico (et‡ >19), con LHK o OP ai vasi coronarici, percentuale;0;0.522;NaN;0;0;0.548;NaN;0
Clinica Luganese SA Sede Moncucco;A.1.7.M DP infarto miocardico (et‡ >19), ammissioni dirette non trasferito, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.8.M DP infarto miocardico (et‡ >19), trasferito da un altro ospedale, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.9.P Forme acute di infarto al miocardio NAS (et‡ >19), percentuale;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.10.M Infarto transmurale (et‡ >19), mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.1.11.M Infarto non transmurale/NSTEMI (et‡ >19), mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.2 Insufficienza cardiaca; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.2.1.M DP insufficienza cardiaca (et‡ >19), mortalit‡;0.063;0.101;0.6;63;0.167;0.105;1.6;78
Clinica Luganese SA Sede Moncucco;A.2.2.M DP insufficienza cardiaca, et‡ 20-44, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.2.3.M DP insufficienza cardiaca, et‡ 45-64, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;A.2.4.M DP insufficienza cardiaca, et‡ 65-84, mortalit‡;0;0.071;0;23;0.029;0.083;0.3;35
Clinica Luganese SA Sede Moncucco;A.2.5.M DP insufficienza cardiaca, et‡ >84, mortalit‡;0.108;0.127;0.9;37;0.3;0.131;2.3;40
Clinica Luganese SA Sede Moncucco;A.3 Cateterizzazione sinistra del cuore (LHC); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.3.1.F Casi con LHC diagnosi coronarica/intervento coronarico, totale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.3.2.M Casi con LHC in caso d'infarto miocardico (et‡ >19), senza OP al cuore, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.3.3.M Casi con LHC senza infarto miocardico con diagnosi complicante (et‡ >19), mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.3.4.M Casi con LHC senza infarto miocardico senza diagnosi complicante (et‡ >19), mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.3.5.P Catetere terapeutico senza infarto miocardico senza diagnosi complicante (et‡ >19), percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.3.6.F Casi con LHC su bambini e adolescenti (et‡ <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.4 Disturbi del ritmo cardiaco; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.4.1.F DP disturbi del ritmo cardiaco;NaN;NaN;NaN;29;NaN;NaN;NaN;31
Clinica Luganese SA Sede Moncucco;A.5 Trattamento con pacemaker o defibrillatore impiantabile; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.5.1.F Trattamento con pacemaker (impianto e sostituzione, incluso defibrillatore);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.5.2.F Impianto e sostituzione di defibrillatore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.6 Terapia ablativa; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.6.1.F Terapia ablativa supportata da catetere;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.6.2.F Terapia ablativa chirurgica;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7 Interventi sul cuore; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;A.7.1.F OP al cuore, totale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.2.F OP alle valvole cardiache;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.3.F OP ai vasi coronarici;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.4.F Altre OP al cuore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.5.F OP combinata al cuore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.6.F OP al cuore di bambini o adolescenti (et‡ <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.7.M Sostituzione isolata della valvola aortica a cuore aperto senza altre OP al cuore, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.11.M OP solo ai vasi coronarici in caso d'infarto miocardico (et‡ >19), mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.12.M OP solo ai vasi coronarici senza infarto miocardico (et‡ >19), mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.13.M OP solo ai vasi coronarici senza infarto miocardico, et‡ 20-49, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.14.M OP solo ai vasi coronarici senza infarto miocardico, et‡ 50-59, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.15.M OP solo ai vasi coronarici senza infarto miocardico, et‡ 60-69, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.16.M OP solo ai vasi coronarici senza infarto miocardico, et‡ 70-79, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.17.M OP solo ai vasi coronarici senza infarto miocardico, et‡ >79, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;A.7.18.P Casi totali di ventilazione meccanica >95 h in caso di OP solo ai vasi coronarici senza infarto miocardico (et‡ >19), percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;B.1 Colpo apoplettico; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;B.1.1.M DP colpo apoplettico, tutte le forme (et‡ >19), mortalit‡;0.071;0.162;0.4;14;0;0.198;0;11
Clinica Luganese SA Sede Moncucco;B.1.2.M DP colpo apoplettico, tutte le forme, et‡ 20-44, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.3.M DP colpo apoplettico, tutte le forme, et‡ 45-64, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;B.1.4.M DP colpo apoplettico, tutte le forme, et‡ 65-84, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;B.1.5.M DP colpo apoplettico, tutte le forme, et‡ >84, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;B.1.6.P DP colpo apoplettico (et‡ >19) con trattamento in unit‡ Stroke, percentuale;0;0.079;NaN;0;0;0.104;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.7.M Infarto cerebrale (ICD≠10 I63, et‡ >19), mortalit‡;0.083;0.116;0.7;12;0;0.146;0;10
Clinica Luganese SA Sede Moncucco;B.1.8.M Infarto cerebrale (ICD≠10 I63, et‡ >19), ammissioni dirette, mortalit‡;0.091;0.115;0.8;11;0;0.143;0;10
Clinica Luganese SA Sede Moncucco;B.1.9.P Infarto cerebrale (ICD≠10 I63, et‡ >19) con trombolisi sistemica, percentuale;0;0.076;NaN;0;0;0.095;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.9.M Infarto cerebrale (ICD≠10 I63, et‡ >19) con trombolisi sistemica, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.10.M Emorragia intracerebrale (ICD≠10 I61, et‡ >19), mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;B.1.11.M Emorragia subaracnoidea (ICD≠10 I60, et‡ >19), mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.12.P Colpo apoplettico, non altrimenti specificato (ICD≠10 I64, et‡ >19), percentuale;NaN;NaN;NaN;<10;0;0.12;NaN;0
Clinica Luganese SA Sede Moncucco;B.1.12.M Colpo apoplettico, non altrimenti specificato (ICD≠10 I64, et‡ >19), mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;B.2 Attacchi ischemici transitori (TIA); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;B.2.1.M TIA, mortalit‡;0;0.002;0;12;0;0.004;0;11
Clinica Luganese SA Sede Moncucco;B.2.2.P TIA con trattamento in unit‡ Stroke, percentuale;0;0.005;NaN;0;0;0.005;NaN;0
Clinica Luganese SA Sede Moncucco;C Riabilitazione geriatrica precoce; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;C.1 Riabilitazione geriatrica precoce; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;C.1.1.F Riabilitazione geriatrica precoce;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;D Malattie polmonari; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;D.1 Polmonite; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;D.1.1.M DP polmonite, mortalit‡;0.118;0.087;1.4;110;0.038;0.079;0.5;105
Clinica Luganese SA Sede Moncucco;D.1.2.M DP polmonite, et‡ <20, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.1.3.M DP polmonite, et‡ 20-44, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.1.4.M DP polmonite, et‡ 45-64, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.1.5.M DP polmonite, et‡ 65-84, mortalit‡;0.113;0.066;1.7;53;0.042;0.065;0.6;48
Clinica Luganese SA Sede Moncucco;D.1.6.M DP polmonite, et‡ >84, mortalit‡;0.152;0.128;1.2;46;0.044;0.11;0.4;45
Clinica Luganese SA Sede Moncucco;D.1.7.M DP polmonite, et‡ 1-19, senza tumore o mucoviscidosi, ammissioni dirette, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.1.8.M DP polmonite, et‡ >19, senza tumore o mucoviscidosi, ammissioni dirette, mortalit‡;0.122;0.078;1.6;90;0.043;0.074;0.6;94
Clinica Luganese SA Sede Moncucco;D.2 Bronco pneumopatia cronica ostruttiva (BPCO); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;D.2.1.M BPCO (et‡ >19), mortalit‡;0;0.054;0;27;0;0.053;0;30
Clinica Luganese SA Sede Moncucco;D.2.2.M BPCO (et‡ >19), con FEV1 <35 %, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.2.3.M BPCO (et‡ >19), con FEV1 35-49 %, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.2.4.M BPCO (et‡ >19), con FEV1 50-69 %, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.2.5.M BPCO (et‡ >19), con FEV1 >69 %, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.2.6.P BPCO (et‡ >19), con FEV1 NAS, percentuale;0;0.335;NaN;0;0.733;0.384;NaN;22
Clinica Luganese SA Sede Moncucco;D.2.6.M BPCO (et‡ >19), con FEV1 NAS, mortalit‡;NaN;NaN;NaN;0;0;0.066;0;22
Clinica Luganese SA Sede Moncucco;D.3 Cancro polmonare (carcinoma bronchiale); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;D.3.1.F Ospedalizzazioni in caso di cancro polmonare;NaN;NaN;NaN;43;NaN;NaN;NaN;48
Clinica Luganese SA Sede Moncucco;D.4 Interventi sul polmone; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;D.4.1.M Resezioni maggiori di polmone o bronchi, totale, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;D.4.2.P Pneumonectomia in caso di carcinoma bronchiale, percentuale;NaN;NaN;NaN;<10;0;0.109;NaN;0
Clinica Luganese SA Sede Moncucco;D.4.2.M Pneumonectomia in caso di carcinoma bronchiale, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;D.4.3.M Resezione parziale del polmone in caso di carcinoma bronchiale, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E Interventi su organi addominali et sulla tiroide (chirurgia viscerale); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.1 Ablazione della vescicola biliare (colecistectomia); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.1.1.M Colecistectomia in caso di calcoli biliari e colecistite, senza tumore, mortalit‡;0;0.005;0;57;0;0.004;0;71
Clinica Luganese SA Sede Moncucco;E.1.2.P OP laparoscopica per colecistectomia in caso di calcoli biliari e colecistite, senza tumore, percentuale;0.772;0.931;NaN;44;0.704;0.936;NaN;50
Clinica Luganese SA Sede Moncucco;E.2 Riparazione di ernia; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.2.1.M Erniotomia senza OP all'intestino, mortalit‡;0.006;0.001;4.4;171;0;0.001;0;153
Clinica Luganese SA Sede Moncucco;E.2.2.M Erniotomia con OP all'intestino, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.3 Interventi sulla tiroide; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.3.1.F Resezione della tiroide;NaN;NaN;NaN;15;NaN;NaN;NaN;10
Clinica Luganese SA Sede Moncucco;E.3.2.P Casi totali di ventilazione meccanica >95 h in caso di resezione della tiroide, percentuale;0;0.003;NaN;0;0;0.003;NaN;0
Clinica Luganese SA Sede Moncucco;E.3.3.F Radioiodioterapia;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;E.4 Interventi maggiori su colon e retto (interventi colorettali); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.4.1.M Numero totale di resezioni colorettali, mortalit‡;0.031;0.055;0.6;65;0.027;0.052;0.5;75
Clinica Luganese SA Sede Moncucco;E.4.2.M Resezioni del colon per carcinoma colorettale senza diagnosi complicante, mortalit‡;0;0.04;0;18;0.042;0.025;1.6;24
Clinica Luganese SA Sede Moncucco;E.4.3.M Resezioni del colon per carcinoma colorettale con diagnosi complicante, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.4.4.M Resezioni del retto per carcinoma colorettale, mortalit‡;0;0.023;0;13;0;0.017;0;14
Clinica Luganese SA Sede Moncucco;E.4.5.M Resezioni colorettali per diverticolo senza ascesso/perforazione, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.4.6.M Resezioni colorettali per diverticolo con ascesso/perforazione, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.4.7.M Resezione colorettale in caso d'ischemia intestinale, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;E.4.8.F Resezioni colorettali per altra diagnosi;NaN;NaN;NaN;19;NaN;NaN;NaN;21
Clinica Luganese SA Sede Moncucco;E.4.9.F Interventi colorettali locali per carcinoma colorettale;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.4.10.F Interventi colorettali locali non per carcinoma colorettale;NaN;NaN;NaN;52;NaN;NaN;NaN;74
Clinica Luganese SA Sede Moncucco;E.5 Interventi sullo stomaco; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.5.1.F Resezione gastrica, totale;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.5.2.M Resezione gastrica senza intervento all'esofago in caso di carcinoma allo stomaco, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.5.3.M Resezione gastrica con complesso intervento all'esofago, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.6 Interventi sullíesofago; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.6.1.M Interventi complessi sullíesofago, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;E.7 Interventi sul pancreas; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;E.7.1.M Numero totale di resezioni del pancreas (senza trapianto, et‡ >19), mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F Interventi sui vasi; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;F.1 Interventi sui vasi extracranici; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;F.1.1.M Interventi sui vasi extracranici, mortalit‡;0.1;0.017;5.7;10;0;0.006;0;10
Clinica Luganese SA Sede Moncucco;F.1.2.M Impianto percutaneo di stent in vasi extracranici, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.1.3.F Altri interventi ai vasi extracranici in caso di OP al cuore o all'aorta;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.2 OP in caso di dilatazione dell'aorta (aneurisma aortico); ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;F.2.1.F OP all'aorta totale;NaN;NaN;NaN;14;NaN;NaN;NaN;11
Clinica Luganese SA Sede Moncucco;F.2.2.M OP addominale a cielo aperto in caso di aneurisma aortico senza lacerazione, mortalit‡;0;0.042;0;11;0;0.026;0;10
Clinica Luganese SA Sede Moncucco;F.2.3.M OP addominale endovascolare in caso di aneurisma aortico senza lacerazione, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.2.4.F OP in caso di aneurisma toracico o toracicoaddominale (senza valvola aortica);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.2.5.M Aneurisma aortico con lacerazione, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.3 OP alle arterie del bacino/delle gambe; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;F.3.1.F OP alle arterie del bacino/delle gambe totale;NaN;NaN;NaN;39;NaN;NaN;NaN;41
Clinica Luganese SA Sede Moncucco;F.3.2.M OP alle arterie del bacino/delle gambe in caso di claudicatio, mortalit‡;NaN;NaN;NaN;0;0;0.01;0;19
Clinica Luganese SA Sede Moncucco;F.3.3.M OP alle arterie del bacino/delle gambe in caso di dolore a riposo, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.3.4.M OP alle arterie del bacino/delle gambe in caso di ulcera o cancrena, mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.3.5.M OP alle arterie del bacino/delle gambe in caso di embolia/trombosi, mortalit‡;0;0.09;0;14;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.3.6.M OP alle arterie del bacino/delle gambe in caso di complicanze dovute a protesi/impianti, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.3.7.M OP alle arterie del bacino/delle gambe in caso di aneurisma/dissecazione, mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.3.8.F OP alle arterie del bacino/delle gambe combinata con OP aortica;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Clinica Luganese SA Sede Moncucco;F.3.9.F OP alle arterie del bacino/delle gambe in caso di altre diagnosi complesse;NaN;NaN;NaN;17;NaN;NaN;NaN;<10
Clinica Luganese SA Sede Moncucco;F.4 Amputazione; ; ; ; ; ; ; ; 
Clinica Luganese SA Sede Moncucco;F.4.1.M Amputazione nella regione del piede, neussun trauma, mortalit‡;0.167;0.043;3.9;12;NaN;NaN;NaN;<10
