hospital_indicator,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013
Privatklinik Obach A.6 Ablative Therapie, , , , 
Privatklinik Obach A.6.1.F,,,,0
Privatklinik Obach A.6.2.F,,,,0
Privatklinik Obach A.7 Operationen am Herzen, , , , 
Privatklinik Obach A.7.1.F,,,,0
Privatklinik Obach A.7.2.F,,,,0
Privatklinik Obach A.7.3.F,,,,0
Privatklinik Obach A.7.4.F,,,,0
Privatklinik Obach A.7.5.F,,,,0
Privatklinik Obach A.7.6.F,,,,0
Privatklinik Obach A.7.7.M,,,,0
Privatklinik Obach A.7.8.M,,,,0
Privatklinik Obach A.7.9.M,,,,0
Privatklinik Obach A.7.10.M,,,,0
Privatklinik Obach A.7.11.M,,,,0
Privatklinik Obach A.7.12.M,,,,0
Privatklinik Obach A.7.13.M,,,,0
Privatklinik Obach A.7.14.M,,,,0
Privatklinik Obach A.7.15.M,,,,0
Privatklinik Obach A.7.16.M,,,,0
Privatklinik Obach A.7.17.M,,,,0
Privatklinik Obach A.7.18.P,,,,0
Privatklinik Obach A.7.19.M,,,,0
Privatklinik Obach A.7.20.M,,,,0
Privatklinik Obach A.7.21.P,,,,0
Privatklinik Obach A.7.22.P,,,,-
Privatklinik Obach B.1 Schlaganfall, , , , 
Privatklinik Obach B.1.1.M,,,,0
Privatklinik Obach B.1.2.M,,,,0
Privatklinik Obach B.1.3.M,,,,0
Privatklinik Obach B.1.4.M,,,,0
Privatklinik Obach B.1.5.M,,,,0
Privatklinik Obach B.1.6.P,,,,0
Privatklinik Obach B.1.7.M,,,,0
Privatklinik Obach B.1.8.M,,,,0
Privatklinik Obach B.1.9.M,,,,0
Privatklinik Obach B.1.9.P,,,,0
Privatklinik Obach B.1.10.M,,,,0
Privatklinik Obach B.1.11.M,,,,0
Privatklinik Obach B.1.12.M,,,,0
Privatklinik Obach B.1.12.P,,,,0
Privatklinik Obach B.1.13.M,,,,0
Privatklinik Obach B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Privatklinik Obach B.2.1.M,,,,0
Privatklinik Obach B.2.2.P,,,,0
Privatklinik Obach C Geriatrische Fr¸hrehablitation, , , , 
Privatklinik Obach C.1 Geriatrische Fr¸hrehabilitation, , , , 
Privatklinik Obach C.1.1.F,,,,0
Privatklinik Obach C.1.2.P,,,,0
Privatklinik Obach C.1.3.S,,,,0
Privatklinik Obach D Erkrankungen der Lunge, , , , 
Privatklinik Obach D.1 Lungenentz¸ndung (Pneumonie), , , , 
Privatklinik Obach D.1.1.M,,,,0
Privatklinik Obach D.1.2.M,,,,0
Privatklinik Obach D.1.3.M,,,,0
Privatklinik Obach D.1.4.M,,,,0
Privatklinik Obach D.1.5.M,,,,0
Privatklinik Obach D.1.6.M,,,,0
Privatklinik Obach D.1.7.M,,,,0
Privatklinik Obach D.1.8.M,,,,0
Privatklinik Obach D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Privatklinik Obach D.2.1.M,,,,1
Privatklinik Obach D.2.2.M,,,,0
Privatklinik Obach D.2.3.M,,,,1
Privatklinik Obach D.2.4.M,,,,0
Privatklinik Obach D.2.5.M,,,,0
Privatklinik Obach D.2.6.M,,,,0
Privatklinik Obach D.2.6.P,0,0.267,,0
Privatklinik Obach D.3 Lungenkrebs, , , , 
Privatklinik Obach D.3.1.F,,,,0
Privatklinik Obach D.4 Operationen an der Lunge, , , , 
Privatklinik Obach D.4.1.M,,,,0
Privatklinik Obach D.4.2.M,,,,0
Privatklinik Obach D.4.2.P,,,,0
Privatklinik Obach D.4.3.M,,,,0
Privatklinik Obach D.4.4.P,,,,0
Privatklinik Obach D.4.5.M,,,,0
Privatklinik Obach E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Privatklinik Obach E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Privatklinik Obach E.1.1.M,0,0,0,45
Privatklinik Obach E.1.2.P,1,0.952,,45
Privatklinik Obach E.2 Hernienoperationen, , , , 
Privatklinik Obach E.2.1.M,0,0.002,0,104
Privatklinik Obach E.2.2.M,,,,0
Privatklinik Obach E.2.3.P,,,,1
Privatklinik Obach E.2.4.P,0.988,0.926,,80
Privatklinik Obach E.3 Eingriffe an der Schilddr¸se, , , , 
Privatklinik Obach E.3.1.F,,,,8
Privatklinik Obach E.3.2.P,0,0.008,,0
Privatklinik Obach E.3.3.F,,,,0
Privatklinik Obach E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Privatklinik Obach E.4.1.M,0,0.026,0,21
Privatklinik Obach E.4.2.M,,,,3
Privatklinik Obach E.4.3.M,,,,0
Privatklinik Obach E.4.4.M,,,,1
Privatklinik Obach E.4.5.M,,,,5
Privatklinik Obach E.4.6.M,,,,1
Privatklinik Obach E.4.7.M,,,,0
Privatklinik Obach E.4.8.F,,,,11
Privatklinik Obach E.4.11.F,,,,9
Privatklinik Obach E.4.12.F,,,,9
Privatklinik Obach E.4.13.M,,,,0
Privatklinik Obach E.4.14.P,0,0.031,,0
Privatklinik Obach E.5 Operationen am Magen, , , , 
Privatklinik Obach E.5.1.F,,,,0
Privatklinik Obach E.5.2.M,,,,0
Privatklinik Obach E.5.3.M,,,,0
Privatklinik Obach E.5.4.F,,,,0
Privatklinik Obach E.5.5.M,,,,0
Privatklinik Obach E.6 Operationen am ÷sophagus, , , , 
Privatklinik Obach E.6.1.M,,,,0
Privatklinik Obach E.7 Operationen am Pankreas, , , , 
Privatklinik Obach E.7.1.M,,,,0
Privatklinik Obach F Gef‰sserkrankungen, , , , 
Privatklinik Obach F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Privatklinik Obach F.1.1.M,,,,0
Privatklinik Obach F.1.2.M,,,,0
Privatklinik Obach F.1.3.F,,,,0
Privatklinik Obach F.1.4.F,,,,0
Privatklinik Obach F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
Privatklinik Obach F.2.1.F,,,,0
Privatklinik Obach F.2.1.F,,,,0
Privatklinik Obach F.2.2.M,,,,0
Privatklinik Obach F.2.3.M,,,,0
Privatklinik Obach F.2.4.F,,,,0
Privatklinik Obach F.2.5.M,,,,0
Privatklinik Obach F.3 Operationen an Becken≠/Beinarterien, , , , 
Privatklinik Obach F.3.1.F,,,,0
Privatklinik Obach F.3.2.M,,,,0
Privatklinik Obach F.3.3.M,,,,0
Privatklinik Obach F.3.4.M,,,,0
Privatklinik Obach F.3.5.M,,,,0
Privatklinik Obach F.3.6.M,,,,0
Privatklinik Obach F.3.7.M,,,,0
Privatklinik Obach F.3.8.F,,,,0
Privatklinik Obach F.3.9.F,,,,0
Privatklinik Obach F.4 Amputationen, , , , 
Privatklinik Obach F.4.1.M,,,,1
Privatklinik Obach F.4.2.M,,,,0
Privatklinik Obach F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Privatklinik Obach F.5.1.F,,,,0
Privatklinik Obach F.5.2.F,,,,0
Privatklinik Obach F.5.3.F,,,,0
Privatklinik Obach F.5.4.F,,,,0
Privatklinik Obach F.5.5.F,,,,0
Privatklinik Obach F.5.6.F,,,,0
Privatklinik Obach F.5.7.F,,,,0
Privatklinik Obach G Geburtshilfe und Frauenheilkunde, , , , 
Privatklinik Obach G.1 Geburten, , , , 
Privatklinik Obach G.1.1.F,,,,427
Privatklinik Obach G.1.1.P,0,0,,0
Privatklinik Obach G.1.2.P,0.053,0.03,,13
Privatklinik Obach G.1.3.P,0.425,0.229,,105
Privatklinik Obach G.1.4.P,0.422,0.33,,180
Privatklinik Obach G.2 Neugeborene, , , , 
Privatklinik Obach G.2.1.F,,,,0
Privatklinik Obach G.2.2.F,,,,0
Privatklinik Obach G.2.3.F,,,,0
Privatklinik Obach G.2.4.F,,,,0
Privatklinik Obach G.2.5.F,,,,0
Privatklinik Obach G.2.6.F,,,,0
Privatklinik Obach G.2.7.F,,,,0
Privatklinik Obach G.2.8.F,,,,13
Privatklinik Obach G.2.9.F,,,,415
Privatklinik Obach G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Privatklinik Obach G.3.1.M,0,0,0,117
Privatklinik Obach G.3.2.P,0.732,0.758,,82
Privatklinik Obach G.3.3.P,,,,3
Privatklinik Obach G.3.4.P,,,,6
Privatklinik Obach G.4 Brustkrebs, , , , 
Privatklinik Obach G.4.1.F,,,,32
Privatklinik Obach G.5 Eingriffe an der Brust, , , , 
Privatklinik Obach G.5.1.F,,,,44
Privatklinik Obach G.5.2.F,,,,21
Privatklinik Obach G.5.3.P,0.905,0.736,,19
Privatklinik Obach H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Privatklinik Obach H.1 Entfernung der Niere (Nephrektomie), , , , 
Privatklinik Obach H.1.1.M,,,,0
Privatklinik Obach H.1.2.P,,,,0
Privatklinik Obach H.1.3.M,,,,0
Privatklinik Obach H.1.4.P,,,,0
Privatklinik Obach H.1.5.P,,,,0
Privatklinik Obach H.2 Nierensteine, , , , 
Privatklinik Obach H.2.1.F,,,,3
Privatklinik Obach H.2.2.P,0,0.481,,0
Privatklinik Obach H.3 Eingriffe an der Harnblase, , , , 
Privatklinik Obach H.3.1.F,,,,53
Privatklinik Obach H.3.2.F,,,,70
Privatklinik Obach H.3.3.F,,,,52
Privatklinik Obach H.3.4.P,0,0.122,,0
Privatklinik Obach H.3.5.M,,,,0
Privatklinik Obach H.3.6.M,,,,0
Privatklinik Obach H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Privatklinik Obach H.4.1.M,0,0.001,0,88
Privatklinik Obach H.5 Prostatakarzinom, , , , 
Privatklinik Obach H.5.1.F,,,,29
Privatklinik Obach H.5.2.M,,,,3
Privatklinik Obach I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Privatklinik Obach I.1 Gelenkersatz, Endoprothese", , , , 
Privatklinik Obach I.1.1.M,0,0.001,0,151
Privatklinik Obach I.1.2.M,0,0.007,0,14
Privatklinik Obach I.1.3.M,0,0.001,0,183
Privatklinik Obach I.1.4.M,0,0.008,0,18
Privatklinik Obach I.1.5.M,,,,1
Privatklinik Obach I.1.6.M,0,0,,22
Privatklinik Obach I.1.7.M,,,,2
Privatklinik Obach I.2 Operationen an der Wirbels‰ule, , , , 
Privatklinik Obach I.2.1.F,,,,0
Privatklinik Obach I.2.2.M,,,,0
Privatklinik Obach I.3 H¸ftgelenknahe Frakturen, , , , 
Privatklinik Obach I.3.1.M,,,,0
Privatklinik Obach I.3.2.M,,,,0
Privatklinik Obach I.3.3.M,,,,0
Privatklinik Obach I.3.4.M,,,,0
Privatklinik Obach I.3.5.M,,,,0
Privatklinik Obach I.3.6.M,,,,0
Privatklinik Obach I.3.7.M,,,,0
Privatklinik Obach I.3.8.M,,,,3
"Privatklinik Obach J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Privatklinik Obach J.1 Beatmung, , , , 
Privatklinik Obach J.1.1.M,,,,0
Privatklinik Obach J.1.2.S,,,,0
Privatklinik Obach J.1.3.P,,,,0
Privatklinik Obach J.2 Sepsis, , , , 
Privatklinik Obach J.2.1.M,,,,1
Privatklinik Obach K Hautkrankheiten, , , , 
Privatklinik Obach K.1 Hautkrankheiten, , , , 
Privatklinik Obach K.1.1.F,,,,0
Privatklinik Obach K.1.2.F,,,,0
Privatklinik Obach K.1.3.F,,,,0
Privatklinik Obach L Transplantationen, , , , 
Privatklinik Obach L.1 Herztransplantationen, , , , 
Privatklinik Obach L.1.1.F,,,,0
Privatklinik Obach L.1.2.F,,,,0
Privatklinik Obach L.1.3.F,,,,0
Privatklinik Obach L.2 Lungentransplantationen, , , , 
Privatklinik Obach L.2.1.F,,,,0
Privatklinik Obach L.2.2.F,,,,0
Privatklinik Obach L.3 Lebertransplantationen, , , , 
Privatklinik Obach L.3.1.F,,,,0
Privatklinik Obach L.3.2.F,,,,0
Privatklinik Obach L.3.3.F,,,,0
Privatklinik Obach L.3.4.F,,,,0
Privatklinik Obach L.4 Pankreastransplantationen, , , , 
Privatklinik Obach L.4.1.F,,,,0
Privatklinik Obach L.5 Nierentransplantationen, , , , 
Privatklinik Obach L.5.1.F,,,,0
Privatklinik Obach L.5.2.F,,,,0
Privatklinik Obach L.5.3.F,,,,0
Privatklinik Obach L.5.4.F,,,,0
Privatklinik Obach L.5.5.F,,,,0
Privatklinik Obach L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Privatklinik Obach L.6.1.F,,,,0
Privatklinik Obach L.6.2.F,,,,0
Privatklinik Obach L.6.3.F,,,,0
Privatklinik Obach L.6.4.F,,,,...
Privatklinik Obach L.6.5.F,,,,...
Privatklinik Obach L.6.6.F,,,,-
Privatklinik Obach L.6.7.F,,,,-
Privatklinik Obach Z Zusatzinformationen, , , , 
Privatklinik Obach Z.1 Aufenthaltsdauer, , , , 
Privatklinik Obach A.1.1.X,,,,0
Privatklinik Obach B.1.7.X,,,,0
Privatklinik Obach E.1.1.X,2,,,45
Privatklinik Obach E.2.1.X,2,,,104
Privatklinik Obach F.1.1.X,,,,0
Privatklinik Obach G.3.1.X,3.9,,,117
Privatklinik Obach H.4.1.X,3,,,88
Privatklinik Obach I.1.1.X,6.8,,,151
Privatklinik Obach I.1.3.X,7.2,,,183
Privatklinik Obach Z.1.1.X,2.2,,,10
institution indicator,taux observE 2013,taux attendu 2013,SMR 2013,nombre de cas 2013
Clinique de Genolier A Maladies cardiaques, , , , 
Clinique de Genolier A.1 Infarctus du myocarde, , , , 
Clinique de Genolier A.1.1.M,,,,2
Clinique de Genolier A.1.2.M,,,,0
Clinique de Genolier A.1.3.M,,,,0
Clinique de Genolier A.1.4.M,,,,1
Clinique de Genolier A.1.5.M,,,,1
Clinique de Genolier A.1.6.P,0,0.614,,0
Clinique de Genolier A.1.7.M,,,,2
Clinique de Genolier A.1.8.M,,,,0
Clinique de Genolier A.1.9.P,0,0.023,,0
Clinique de Genolier A.1.10.M,,,,2
Clinique de Genolier A.1.11.M,,,,0
Clinique de Genolier A.2 Insuffisance cardiaque, , , , 
Clinique de Genolier A.2.1.M,0.065,0.084,0.8,31
Clinique de Genolier A.2.2.M,,,,0
Clinique de Genolier A.2.3.M,,,,1
Clinique de Genolier A.2.4.M,0.053,0.061,0.9,19
Clinique de Genolier A.2.5.M,0.091,0.128,0.7,11
Clinique de Genolier A.2.6.P,,,,4
Clinique de Genolier A.3 CathEtErisme cardiaque, , , , 
Clinique de Genolier A.3.1.F,,,,92
Clinique de Genolier A.3.2.M,,,,0
Clinique de Genolier A.3.4.M,0,0.014,0,49
Clinique de Genolier A.3.5.M,0,0.012,0,43
Clinique de Genolier A.3.5.P,0.467,0.385,,43
Clinique de Genolier A.3.6.F,,,,0
Clinique de Genolier A.4 Troubles du rythme cardiaque, , , , 
Clinique de Genolier A.4.1.F,,,,31
Clinique de Genolier A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Clinique de Genolier A.5.1.F,,,,12
Clinique de Genolier A.5.2.F,,,,2
Clinique de Genolier A.6 Traitement par ablation, , , , 
Clinique de Genolier A.6.1.F,,,,10
Clinique de Genolier A.6.2.F,,,,0
Clinique de Genolier A.7 OpErations du cúur, , , , 
Clinique de Genolier A.7.1.F,,,,1
Clinique de Genolier A.7.2.F,,,,0
Clinique de Genolier A.7.3.F,,,,0
Clinique de Genolier A.7.4.F,,,,1
Clinique de Genolier A.7.5.F,,,,0
Clinique de Genolier A.7.6.F,,,,0
Clinique de Genolier A.7.7.M,,,,0
Clinique de Genolier A.7.8.M,,,,0
Clinique de Genolier A.7.9.M,,,,0
Clinique de Genolier A.7.10.M,,,,0
Clinique de Genolier A.7.11.M,,,,0
Clinique de Genolier A.7.12.M,,,,0
Clinique de Genolier A.7.13.M,,,,0
Clinique de Genolier A.7.14.M,,,,0
Clinique de Genolier A.7.15.M,,,,0
Clinique de Genolier A.7.16.M,,,,0
Clinique de Genolier A.7.17.M,,,,0
Clinique de Genolier A.7.18.P,,,,0
Clinique de Genolier A.7.19.M,,,,0
Clinique de Genolier A.7.20.M,,,,0
Clinique de Genolier A.7.21.P,,,,0
Clinique de Genolier A.7.22.P,,,,-
Clinique de Genolier B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Clinique de Genolier B.1.1.M,,,,2
Clinique de Genolier B.1.2.M,,,,0
Clinique de Genolier B.1.3.M,,,,0
Clinique de Genolier B.1.4.M,,,,1
Clinique de Genolier B.1.5.M,,,,1
Clinique de Genolier B.1.6.P,0,0.241,,0
Clinique de Genolier B.1.7.M,,,,1
Clinique de Genolier B.1.8.M,,,,1
Clinique de Genolier B.1.9.M,,,,0
Clinique de Genolier B.1.9.P,0,0.087,,0
Clinique de Genolier B.1.10.M,,,,1
Clinique de Genolier B.1.11.M,,,,0
Clinique de Genolier B.1.12.M,,,,0
Clinique de Genolier B.1.12.P,0,0.075,,0
Clinique de Genolier B.1.13.M,,,,0
Clinique de Genolier B.2 Accident ischEmique transitoire (AIT), , , , 
Clinique de Genolier B.2.1.M,,,,2
Clinique de Genolier B.2.2.P,0,0.138,,0
Clinique de Genolier C REEducation gEriatrique prEcoce, , , , 
Clinique de Genolier C.1 REEducation gEriatrique prEcoce, , , , 
Clinique de Genolier C.1.1.F,,,,0
Clinique de Genolier C.1.2.P,,,,0
Clinique de Genolier C.1.3.S,,,,0
Clinique de Genolier D Maladies pulmonaires, , , , 
Clinique de Genolier D.1 Pneumonie, , , , 
Clinique de Genolier D.1.1.M,0.027,0.054,0.5,37
Clinique de Genolier D.1.2.M,,,,0
Clinique de Genolier D.1.3.M,,,,1
Clinique de Genolier D.1.4.M,,,,7
Clinique de Genolier D.1.5.M,0.043,0.055,0.8,23
Clinique de Genolier D.1.6.M,,,,6
Clinique de Genolier D.1.7.M,,,,0
Clinique de Genolier D.1.8.M,0.034,0.043,0.8,29
Clinique de Genolier D.2 Broncho≠pneumopathie chronique obstructive (BPCO), , , , 
Clinique de Genolier D.2.1.M,,,,7
Clinique de Genolier D.2.2.M,,,,1
Clinique de Genolier D.2.3.M,,,,0
Clinique de Genolier D.2.4.M,,,,0
Clinique de Genolier D.2.5.M,,,,2
Clinique de Genolier D.2.6.M,,,,4
Clinique de Genolier D.2.6.P,,,,4
Clinique de Genolier D.3 Cancer du poumon (carcinome bronchique), , , , 
Clinique de Genolier D.3.1.F,,,,63
Clinique de Genolier D.4 OpErations du poumon, , , , 
Clinique de Genolier D.4.1.M,,,,3
Clinique de Genolier D.4.2.M,,,,0
Clinique de Genolier D.4.2.P,0,0.066,,0
Clinique de Genolier D.4.3.M,,,,2
Clinique de Genolier D.4.4.P,0,0.059,,0
Clinique de Genolier D.4.5.M,,,,1
Clinique de Genolier E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Clinique de Genolier E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Clinique de Genolier E.1.1.M,0,0.002,0,44
Clinique de Genolier E.1.2.P,1,0.952,,44
Clinique de Genolier E.2 REparations de hernie, , , , 
Clinique de Genolier E.2.1.M,0,0.001,0,76
Clinique de Genolier E.2.2.M,,,,2
Clinique de Genolier E.2.3.P,,,,0
Clinique de Genolier E.2.4.P,1,0.926,,59
Clinique de Genolier E.3 OpErations de la thyroÔde, , , , 
Clinique de Genolier E.3.1.F,,,,14
Clinique de Genolier E.3.2.P,0,0.008,,0
Clinique de Genolier E.3.3.F,,,,0
Clinique de Genolier E.4 Maladies du cÙlon et du rectum (opErations colorectales), , , , 
Clinique de Genolier E.4.1.M,0,0.043,0,35
Clinique de Genolier E.4.2.M,,,,7
Clinique de Genolier E.4.3.M,,,,3
Clinique de Genolier E.4.4.M,,,,8
Clinique de Genolier E.4.5.M,,,,8
Clinique de Genolier E.4.6.M,,,,2
Clinique de Genolier E.4.7.M,,,,0
Clinique de Genolier E.4.8.F,,,,7
Clinique de Genolier E.4.11.F,,,,41
Clinique de Genolier E.4.12.F,,,,5
Clinique de Genolier E.4.13.M,,,,0
Clinique de Genolier E.4.14.P,0,0.031,,0
Clinique de Genolier E.5 OpErations de líestomac, , , , 
Clinique de Genolier E.5.1.F,,,,1
Clinique de Genolier E.5.2.M,,,,0
Clinique de Genolier E.5.3.M,,,,0
Clinique de Genolier E.5.4.F,,,,3
Clinique de Genolier E.5.5.M,,,,1
Clinique de Genolier E.6 OpErations de líúsophage, , , , 
Clinique de Genolier E.6.1.M,,,,0
Clinique de Genolier E.7 OpErations du pancrEas, , , , 
Clinique de Genolier E.7.1.M,,,,0
Clinique de Genolier F Affections des vaisseaux, , , , 
Clinique de Genolier F.1 OpErations des artËres cErEbrales, , , , 
Clinique de Genolier F.1.1.M,,,,2
Clinique de Genolier F.1.2.M,,,,0
Clinique de Genolier F.1.3.F,,,,0
Clinique de Genolier F.1.4.F,,,,0
Clinique de Genolier F.2 Dilatation de líaorte (anEvrisme de líaorte), , , , 
Clinique de Genolier F.2.1.F,,,,0
Clinique de Genolier F.2.1.F,,,,0
Clinique de Genolier F.2.2.M,,,,0
Clinique de Genolier F.2.3.M,,,,0
Clinique de Genolier F.2.4.F,,,,0
Clinique de Genolier F.2.5.M,,,,0
Clinique de Genolier F.3 OpErations des artËres du bassin et des jambes, , , , 
Clinique de Genolier F.3.1.F,,,,1
Clinique de Genolier F.3.2.M,,,,1
Clinique de Genolier F.3.3.M,,,,0
Clinique de Genolier F.3.4.M,,,,0
Clinique de Genolier F.3.5.M,,,,0
Clinique de Genolier F.3.6.M,,,,0
Clinique de Genolier F.3.7.M,,,,0
Clinique de Genolier F.3.8.F,,,,0
Clinique de Genolier F.3.9.F,,,,0
Clinique de Genolier F.4 Amputations, , , , 
Clinique de Genolier F.4.1.M,,,,2
Clinique de Genolier F.4.2.M,,,,2
Clinique de Genolier F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Clinique de Genolier F.5.1.F,,,,17
Clinique de Genolier F.5.2.F,,,,1
Clinique de Genolier F.5.3.F,,,,0
Clinique de Genolier F.5.4.F,,,,7
Clinique de Genolier F.5.5.F,,,,0
Clinique de Genolier F.5.6.F,,,,3
Clinique de Genolier F.5.7.F,,,,7
Clinique de Genolier G GynEcologie et obstEtrique, , , , 
Clinique de Genolier G.1 Accouchements, , , , 
Clinique de Genolier G.1.1.F,,,,0
Clinique de Genolier G.1.1.P,,,,0
Clinique de Genolier G.1.2.P,,,,0
Clinique de Genolier G.1.3.P,,,,0
Clinique de Genolier G.1.4.P,,,,0
Clinique de Genolier G.2 Nouveau≠nEs, , , , 
Clinique de Genolier G.2.1.F,,,,0
Clinique de Genolier G.2.2.F,,,,0
Clinique de Genolier G.2.3.F,,,,0
Clinique de Genolier G.2.4.F,,,,0
Clinique de Genolier G.2.5.F,,,,0
Clinique de Genolier G.2.6.F,,,,0
Clinique de Genolier G.2.7.F,,,,0
Clinique de Genolier G.2.8.F,,,,0
Clinique de Genolier G.2.9.F,,,,0
Clinique de Genolier G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Clinique de Genolier G.3.1.M,0,0,,13
Clinique de Genolier G.3.2.P,,,,5
Clinique de Genolier G.3.3.P,,,,2
Clinique de Genolier G.3.4.P,,,,1
Clinique de Genolier G.4 Cancer du sein, , , , 
Clinique de Genolier G.4.1.F,,,,135
Clinique de Genolier G.5 Interventions sur le sein, , , , 
Clinique de Genolier G.5.1.F,,,,107
Clinique de Genolier G.5.2.F,,,,62
Clinique de Genolier G.5.3.P,0.661,0.736,,41
Clinique de Genolier H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Clinique de Genolier H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Clinique de Genolier H.1.1.M,,,,2
Clinique de Genolier H.1.2.P,0,0.24,,0
Clinique de Genolier H.1.3.M,,,,0
Clinique de Genolier H.1.4.P,,,,0
Clinique de Genolier H.1.5.P,0,0.391,,0
Clinique de Genolier H.2 Calculs rEnaux, , , , 
Clinique de Genolier H.2.1.F,,,,11
Clinique de Genolier H.2.2.P,,,,4
Clinique de Genolier H.3 OpErations de la vessie, , , , 
Clinique de Genolier H.3.1.F,,,,17
Clinique de Genolier H.3.2.F,,,,12
Clinique de Genolier H.3.3.F,,,,10
Clinique de Genolier H.3.4.P,0,0.122,,0
Clinique de Genolier H.3.5.M,,,,0
Clinique de Genolier H.3.6.M,,,,0
Clinique de Genolier H.4 REsection prostatique transurEtrale (TURP), , , , 
Clinique de Genolier H.4.1.M,,,,6
Clinique de Genolier H.5 Carcinome de la prostate, , , , 
Clinique de Genolier H.5.1.F,,,,24
Clinique de Genolier H.5.2.M,,,,2
Clinique de Genolier I Affections orthopEdiques et traumatologiques, , , , 
"Clinique de Genolier I.1 Remplacement de líarticulation, endoprothËse", , , , 
Clinique de Genolier I.1.1.M,0,0.001,0,53
Clinique de Genolier I.1.2.M,,,,8
Clinique de Genolier I.1.3.M,0,0.001,0,39
Clinique de Genolier I.1.4.M,,,,9
Clinique de Genolier I.1.5.M,,,,3
Clinique de Genolier I.1.6.M,,,,6
Clinique de Genolier I.1.7.M,,,,1
Clinique de Genolier I.2 OpErations de la colonne vertEbrale, , , , 
Clinique de Genolier I.2.1.F,,,,195
Clinique de Genolier I.2.2.M,0,0.001,0,75
Clinique de Genolier I.3 Fractures mEtaphysaires de la hanche, , , , 
Clinique de Genolier I.3.1.M,,,,3
Clinique de Genolier I.3.2.M,,,,2
Clinique de Genolier I.3.3.M,,,,0
Clinique de Genolier I.3.4.M,,,,0
Clinique de Genolier I.3.5.M,,,,0
Clinique de Genolier I.3.6.M,,,,1
Clinique de Genolier I.3.7.M,,,,0
Clinique de Genolier I.3.8.M,,,,5
"Clinique de Genolier J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Clinique de Genolier J.1 Respiration artificielle, , , , 
Clinique de Genolier J.1.1.M,,,,3
Clinique de Genolier J.1.2.S,,,,3
Clinique de Genolier J.1.3.P,,,,1
Clinique de Genolier J.2 Etats septiques, , , , 
Clinique de Genolier J.2.1.M,,,,3
Clinique de Genolier K Affections de la peau, , , , 
Clinique de Genolier K.1 Affections de la peau, , , , 
Clinique de Genolier K.1.1.F,,,,3
Clinique de Genolier K.1.2.F,,,,2
Clinique de Genolier K.1.3.F,,,,0
Clinique de Genolier L Transplantations, , , , 
Clinique de Genolier L.1 Transplantations cardiaques, , , , 
Clinique de Genolier L.1.1.F,,,,0
Clinique de Genolier L.1.2.F,,,,0
Clinique de Genolier L.1.3.F,,,,0
Clinique de Genolier L.2 Transplantations pulmonaires, , , , 
Clinique de Genolier L.2.1.F,,,,0
Clinique de Genolier L.2.2.F,,,,0
Clinique de Genolier L.3 Transplantations hEpatiques, , , , 
Clinique de Genolier L.3.1.F,,,,0
Clinique de Genolier L.3.2.F,,,,0
Clinique de Genolier L.3.3.F,,,,0
Clinique de Genolier L.3.4.F,,,,0
Clinique de Genolier L.4 Transplantations du pancrEas, , , , 
Clinique de Genolier L.4.1.F,,,,0
Clinique de Genolier L.5 Transplantations rEnales, , , , 
Clinique de Genolier L.5.1.F,,,,0
Clinique de Genolier L.5.2.F,,,,0
Clinique de Genolier L.5.3.F,,,,0
Clinique de Genolier L.5.4.F,,,,0
Clinique de Genolier L.5.5.F,,,,0
Clinique de Genolier L.6 Transplantations/transfusions de cellules souches, , , , 
Clinique de Genolier L.6.1.F,,,,0
Clinique de Genolier L.6.2.F,,,,0
Clinique de Genolier L.6.3.F,,,,0
Clinique de Genolier L.6.4.F,,,,...
Clinique de Genolier L.6.5.F,,,,...
Clinique de Genolier L.6.6.F,,,,-
Clinique de Genolier L.6.7.F,,,,-
Clinique de Genolier Z Informations supplEmentaires, , , , 
