hospital_indicator,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018
instituzione indicatore,tasso osservato 2018,tasso atteso 2018,SMR 2018,numero di casi 2018
Ars Medica Clinic A Cardiopatie, , , , 
Ars Medica Clinic A.1 Infarto miocardico, , , , 
Ars Medica Clinic A.1.1.M,,,,0
Ars Medica Clinic A.1.2.M,,,,0
Ars Medica Clinic A.1.3.M,,,,0
Ars Medica Clinic A.1.4.M,,,,0
Ars Medica Clinic A.1.5.M,,,,0
Ars Medica Clinic A.1.7.M,,,,0
Ars Medica Clinic A.1.8.M,,,,0
Ars Medica Clinic A.1.14.P,,,,0
Ars Medica Clinic A.1.15.P,,,,0
Ars Medica Clinic A.1.16.P,,,,0
Ars Medica Clinic A.1.17.P,,,,0
Ars Medica Clinic A.1.9.P,,,,0
Ars Medica Clinic A.1.10.M,,,,0
Ars Medica Clinic A.1.10.P,,,,0
Ars Medica Clinic A.1.11.M,,,,0
Ars Medica Clinic A.1.13.M,,,,1
Ars Medica Clinic A.2 Insufficienza cardiaca, , , , 
Ars Medica Clinic A.2.1.M,,,,0
Ars Medica Clinic A.2.2.M,,,,0
Ars Medica Clinic A.2.3.M,,,,0
Ars Medica Clinic A.2.4.M,,,,0
Ars Medica Clinic A.2.5.M,,,,0
Ars Medica Clinic A.2.6.P,,,,0
Ars Medica Clinic A.3 Cateterizzazione del cuore, , , , 
Ars Medica Clinic A.3.1.F,,,,0
Ars Medica Clinic A.3.2.M,,,,0
Ars Medica Clinic A.3.4.M,,,,0
Ars Medica Clinic A.3.7.M,,,,0
Ars Medica Clinic A.3.5.M,,,,0
Ars Medica Clinic A.3.5.P,,,,0
Ars Medica Clinic A.3.8.M,,,,0
Ars Medica Clinic A.3.6.F,,,,0
Ars Medica Clinic A.4 Disturbi del ritmo cardiaco, , , , 
Ars Medica Clinic A.4.1.F,,,,0
Ars Medica Clinic A.5 Trattamento con pacemaker o defibrillatore impiantabile, , , , 
Ars Medica Clinic A.5.1.F,,,,0
Ars Medica Clinic A.5.2.F,,,,0
Ars Medica Clinic A.6 Terapia ablativa, , , , 
Ars Medica Clinic A.6.1.F,,,,0
Ars Medica Clinic A.6.2.F,,,,0
Ars Medica Clinic A.7 Interventi sul cuore, , , , 
Ars Medica Clinic A.7.1.F,,,,0
Ars Medica Clinic A.7.2.F,,,,0
Ars Medica Clinic A.7.3.F,,,,0
Ars Medica Clinic A.7.4.F,,,,0
Ars Medica Clinic A.7.5.F,,,,0
Ars Medica Clinic A.7.6.F,,,,0
Ars Medica Clinic A.7.24.F,,,,0
Ars Medica Clinic A.7.7.M,,,,0
Ars Medica Clinic A.7.19.M,,,,0
Ars Medica Clinic A.7.20.M,,,,0
Ars Medica Clinic A.7.25.M,,,,0
Ars Medica Clinic A.7.26.M,,,,0
Ars Medica Clinic A.7.27.M,,,,0
Ars Medica Clinic A.7.8.M,,,,0
Ars Medica Clinic A.7.9.M,,,,0
Ars Medica Clinic A.7.10.M,,,,0
Ars Medica Clinic A.7.23.M,,,,0
Ars Medica Clinic A.7.11.M,,,,0
Ars Medica Clinic A.7.28.M,,,,0
Ars Medica Clinic A.7.12.M,,,,0
Ars Medica Clinic A.7.13.M,,,,0
Ars Medica Clinic A.7.14.M,,,,0
Ars Medica Clinic A.7.15.M,,,,0
Ars Medica Clinic A.7.16.M,,,,0
Ars Medica Clinic A.7.17.M,,,,0
"Ars Medica Clinic A.7.29.M OP ai vasi coronarici con altre OP al cuore (et‡ >19), mortalit‡",,,,0
Ars Medica Clinic A.7.18.P,,,,0
Ars Medica Clinic A.7.21.P,,,,0
Ars Medica Clinic A.7.22.P,,,,0
"Ars Medica Clinic B Malattie del sistema nervoso, colpo apoplettico (Stroke)", , , , 
Ars Medica Clinic B.1 Colpo apoplettico, , , , 
Ars Medica Clinic B.1.1.M,,,,0
Ars Medica Clinic B.1.2.M,,,,0
Ars Medica Clinic B.1.3.M,,,,0
Ars Medica Clinic B.1.4.M,,,,0
Ars Medica Clinic B.1.5.M,,,,0
"Ars Medica Clinic B.1.19.P DP colpo apoplettico (et‡ >19) con trattamento in unit‡ Stroke, ammissioni dirette, percentuale",,,,0
"Ars Medica Clinic B.1.20.P DP colpo apoplettico (et‡ >19) con trattamento in unit‡ Stroke, trasferito da un altro ospedale, percentuale",,,,0
Ars Medica Clinic B.1.7.M,,,,0
Ars Medica Clinic B.1.8.M,,,,0
Ars Medica Clinic B.1.13.M,,,,0
Ars Medica Clinic B.1.16.P,,,,0
Ars Medica Clinic B.1.17.P,,,,0
Ars Medica Clinic B.1.9.M,,,,0
Ars Medica Clinic B.1.9.P,,,,0
Ars Medica Clinic B.1.18.M,,,,0
Ars Medica Clinic B.1.18.P,,,,0
Ars Medica Clinic B.1.14.M,,,,0
Ars Medica Clinic B.1.14.P,,,,0
Ars Medica Clinic B.1.10.M,,,,0
Ars Medica Clinic B.1.11.M,,,,0
Ars Medica Clinic B.1.12.M,,,,0
Ars Medica Clinic B.1.12.P,,,,0
Ars Medica Clinic B.2 Attacco ischemico transitorio (TIA), , , , 
Ars Medica Clinic B.2.1.M,,,,1
Ars Medica Clinic B.2.2.P,0,0.358,,0
Ars Medica Clinic B.3 Tumori maligni del cervello o delle meningi, , , , 
Ars Medica Clinic B.3.1.F,,,,0
Ars Medica Clinic B.3.2.M,,,,0
Ars Medica Clinic B.4 Epilessia, , , , 
Ars Medica Clinic B.4.1.F,,,,0
Ars Medica Clinic B.4.2.F,,,,0
Ars Medica Clinic B.5 Sclerosi mulitpla, , , , 
Ars Medica Clinic B.5.1.F,,,,0
Ars Medica Clinic C Medicina geriatrica, , , , 
Ars Medica Clinic C.1 Riabilitazione geriatrica precoce, , , , 
Ars Medica Clinic C.1.1.F,,,,0
Ars Medica Clinic C.1.2.P,,,,0
Ars Medica Clinic C.1.3.S,,,,0
Ars Medica Clinic C.1.4.P,,,,0
Ars Medica Clinic C.1.5.S,,,,0
Ars Medica Clinic C.2 Malnutrizione negli anziani, , , , 
Ars Medica Clinic C.2.1.P,0,0.021,,0
Ars Medica Clinic C.2.2.P,,,,0
Ars Medica Clinic D Malattie polmonari, , , , 
Ars Medica Clinic D.1 Polmonite, , , , 
Ars Medica Clinic D.1.1.M,,,,0
Ars Medica Clinic D.1.2.M,,,,0
Ars Medica Clinic D.1.3.M,,,,0
Ars Medica Clinic D.1.4.M,,,,0
Ars Medica Clinic D.1.5.M,,,,0
Ars Medica Clinic D.1.6.M,,,,0
Ars Medica Clinic D.1.7.M,,,,0
Ars Medica Clinic D.1.8.M,,,,0
Ars Medica Clinic D.1.9.M,,,,0
Ars Medica Clinic D.1.10.M,,,,0
Ars Medica Clinic D.1.11.M,,,,0
Ars Medica Clinic D.1.12.M,,,,0
Ars Medica Clinic D.1.13.M,,,,0
Ars Medica Clinic D.2 Bronco pneumopatia cronica ostruttiva (BPCO), , , , 
Ars Medica Clinic D.2.1.M,,,,0
Ars Medica Clinic D.2.2.M,,,,0
Ars Medica Clinic D.2.3.M,,,,0
Ars Medica Clinic D.2.4.M,,,,0
Ars Medica Clinic D.2.5.M,,,,0
Ars Medica Clinic D.2.6.M,,,,0
Ars Medica Clinic D.2.6.P,,,,0
Ars Medica Clinic D.3 Cancro polmonare (carcinoma bronchiale), , , , 
Ars Medica Clinic D.3.1.F,,,,0
Ars Medica Clinic D.4 Interventi sul polmone, , , , 
Ars Medica Clinic D.4.1.M,,,,0
Ars Medica Clinic D.4.2.M,,,,0
Ars Medica Clinic D.4.2.P,,,,0
Ars Medica Clinic D.4.3.M,,,,0
Ars Medica Clinic D.4.4.P,,,,0
Ars Medica Clinic D.4.5.M,,,,0
Ars Medica Clinic E Malattie dei organi addominali, , , , 
Ars Medica Clinic E.1 Asportazione della cistifellea (colecistectomia), , , , 
Ars Medica Clinic E.1.1.M,,,,0
Ars Medica Clinic E.1.2.P,,,,0
Ars Medica Clinic E.2 Operazioni di ernia, , , , 
Ars Medica Clinic E.2.1.M,,,,0
Ars Medica Clinic E.2.2.M,,,,0
Ars Medica Clinic E.2.3.P,,,,0
Ars Medica Clinic E.2.4.P,,,,0
Ars Medica Clinic E.3 Interventi sulla tiroide, , , , 
Ars Medica Clinic E.3.1.F,,,,0
Ars Medica Clinic E.3.2.P,,,,0
Ars Medica Clinic E.3.4.F,,,,0
Ars Medica Clinic E.3.5.F,,,,0
Ars Medica Clinic E.3.3.F,,,,0
Ars Medica Clinic E.4 Malattie del colon e del retto, , , , 
Ars Medica Clinic E.4.11.F,,,,0
Ars Medica Clinic E.4.12.F,,,,4
Ars Medica Clinic E.4.1.M,,,,0
Ars Medica Clinic E.4.2.M,,,,0
Ars Medica Clinic E.4.3.M,,,,0
Ars Medica Clinic E.4.4.M,,,,0
Ars Medica Clinic E.4.5.M,,,,0
Ars Medica Clinic E.4.6.M,,,,0
Ars Medica Clinic E.4.7.M,,,,0
Ars Medica Clinic E.4.13.M,,,,0
Ars Medica Clinic E.4.8.M,,,,0
Ars Medica Clinic E.4.14.P,,,,0
Ars Medica Clinic E.4.15.M,,,,0
Ars Medica Clinic E.4.15.P,,,,0
Ars Medica Clinic E.4.16.M,,,,0
Ars Medica Clinic E.4.16.P,,,,0
Ars Medica Clinic E.5 Malattie dello stomaco, , , , 
Ars Medica Clinic E.5.4.F,,,,0
Ars Medica Clinic E.5.5.M,,,,0
Ars Medica Clinic E.5.1.F,,,,0
Ars Medica Clinic E.5.2.M,,,,0
Ars Medica Clinic E.5.3.M,,,,0
Ars Medica Clinic E.5.6.M,,,,0
Ars Medica Clinic E.6 Interventi sull'esofago, , , , 
Ars Medica Clinic E.6.1.M,,,,0
Ars Medica Clinic E.7 Interventi sul pancreas, , , , 
Ars Medica Clinic E.7.1.M,,,,0
Ars Medica Clinic E.7.2.M,,,,0
Ars Medica Clinic E.8 Interventi bariatrici, , , , 
Ars Medica Clinic E.8.1.M,,,,0
Ars Medica Clinic F Malattie vascolari, , , , 
Ars Medica Clinic F.1 Interventi sulle arterie cerebrali, , , , 
Ars Medica Clinic F.1.1.M,,,,0
Ars Medica Clinic F.1.2.M,,,,0
Ars Medica Clinic F.1.3.F,,,,0
Ars Medica Clinic F.1.4.F,,,,0
Ars Medica Clinic F.2 Malattie dell'aorta, , , , 
Ars Medica Clinic F.2.1.F,,,,0
Ars Medica Clinic F.2.7.F,,,,0
Ars Medica Clinic F.2.2.M,,,,0
Ars Medica Clinic F.2.3.M,,,,0
Ars Medica Clinic F.2.8.M,,,,0
Ars Medica Clinic F.2.9.M,,,,0
Ars Medica Clinic F.2.4.F,,,,0
Ars Medica Clinic F.2.10.M,,,,0
Ars Medica Clinic F.2.11.M,,,,0
Ars Medica Clinic F.2.12.M,,,,0
Ars Medica Clinic F.2.5.M,,,,0
Ars Medica Clinic F.2.6.M,,,,0
Ars Medica Clinic F.3 OP alle arterie del bacino/delle gambe, , , , 
Ars Medica Clinic F.3.1.M,,,,0
Ars Medica Clinic F.3.2.M,,,,0
Ars Medica Clinic F.3.3.M,,,,0
Ars Medica Clinic F.3.4.M,,,,0
Ars Medica Clinic F.3.5.M,,,,0
Ars Medica Clinic F.3.6.M,,,,0
Ars Medica Clinic F.3.7.M,,,,0
Ars Medica Clinic F.3.8.F,,,,0
Ars Medica Clinic F.3.9.F,,,,0
Ars Medica Clinic F.4 Amputazioni, , , , 
Ars Medica Clinic F.4.1.M,,,,0
Ars Medica Clinic F.4.2.M,,,,0
Ars Medica Clinic F.5 Angioplastica percutanea transluminale (PTA), , , , 
Ars Medica Clinic F.5.1.F,,,,10
Ars Medica Clinic F.5.4.F,,,,5
Ars Medica Clinic F.5.5.F,,,,1
Ars Medica Clinic F.5.6.F,,,,1
Ars Medica Clinic F.5.7.F,,,,3
Ars Medica Clinic F.5.2.F,,,,0
Ars Medica Clinic F.5.3.F,,,,0
Ars Medica Clinic F.6 Fistola arteriovenosa, , , , 
Ars Medica Clinic F.6.1.F,,,,0
Ars Medica Clinic G Ginecologia e ostetricia, , , , 
Ars Medica Clinic G.1 Parti, , , , 
Ars Medica Clinic G.1.1.F,,,,0
Ars Medica Clinic G.1.1.P,,,,0
Ars Medica Clinic G.1.2.P,,,,0
Ars Medica Clinic G.1.3.P,,,,0
Ars Medica Clinic G.1.4.P,,,,0
Ars Medica Clinic G.1.5.P,,,,0
Ars Medica Clinic G.1.6.P,,,,0
Ars Medica Clinic G.1.7.P,,,,0
Ars Medica Clinic G.2 Neonati, , , , 
Ars Medica Clinic G.2.1.F,,,,0
Ars Medica Clinic G.2.2.F,,,,0
Ars Medica Clinic G.2.3.F,,,,0
Ars Medica Clinic G.2.4.F,,,,0
Ars Medica Clinic G.2.5.F,,,,0
Ars Medica Clinic G.2.6.F,,,,0
Ars Medica Clinic G.2.7.F,,,,0
Ars Medica Clinic G.2.8.F,,,,0
Ars Medica Clinic G.2.9.F,,,,0
Ars Medica Clinic G.3 Asportazione dell'utero per malattie benigne (isterectomia), , , , 
Ars Medica Clinic G.3.1.M,,,,0
Ars Medica Clinic G.3.2.P,,,,0
Ars Medica Clinic G.3.5.P,,,,0
Ars Medica Clinic G.3.7.P,,,,0
Ars Medica Clinic G.3.3.P,,,,0
Ars Medica Clinic G.3.4.P,,,,0
Ars Medica Clinic G.4 Tumori maligni della mammella e degli organi genitali femminili, , , , 
Ars Medica Clinic G.4.1.F,,,,0
Ars Medica Clinic G.4.2.F,,,,0
Ars Medica Clinic G.4.3.F,,,,0
Ars Medica Clinic G.4.4.M,,,,0
Ars Medica Clinic G.4.5.F,,,,0
Ars Medica Clinic G.4.6.M,,,,0
Ars Medica Clinic G.5 Interventi al seno, , , , 
Ars Medica Clinic G.5.1.F,,,,0
Ars Medica Clinic G.5.2.F,,,,0
Ars Medica Clinic G.5.3.P,,,,0
Ars Medica Clinic G.6 Interventi sul pavimento pelvico femminile, , , , 
Ars Medica Clinic G.6.1.F,,,,0
Ars Medica Clinic G.6.2.F,,,,0
Ars Medica Clinic G.6.3.F,,,,0
Ars Medica Clinic G.6.4.F,,,,0
Ars Medica Clinic H Malattie delle vie urinarie e degli organi genitali maschili, , , , 
Ars Medica Clinic H.1 Asportazione di rene (nefrectomia e nefrectomia parziale), , , , 
Ars Medica Clinic H.1.5.M,,,,0
Ars Medica Clinic H.1.5.P,,,,0
Ars Medica Clinic H.1.6.P,,,,0
Ars Medica Clinic H.1.7.M,,,,0
Ars Medica Clinic H.1.8.M,,,,0
Ars Medica Clinic H.1.9.P,,,,0
Ars Medica Clinic H.1.10.M,,,,0
Ars Medica Clinic H.2 Calcoli ai reni, , , , 
Ars Medica Clinic H.2.1.F,,,,0
Ars Medica Clinic H.2.2.P,,,,0
Ars Medica Clinic H.3 Interventi sulla vescica, , , , 
Ars Medica Clinic H.3.1.F,,,,0
Ars Medica Clinic H.3.2.F,,,,0
Ars Medica Clinic H.3.3.F,,,,0
Ars Medica Clinic H.3.4.P,,,,0
Ars Medica Clinic H.3.5.M,,,,0
Ars Medica Clinic H.3.6.M,,,,0
Ars Medica Clinic H.4 Resezione transuretrale (TUR) della prostata, , , , 
Ars Medica Clinic H.4.2.P,,,,0
Ars Medica Clinic H.4.3.M,,,,0
Ars Medica Clinic H.4.4.M,,,,0
Ars Medica Clinic H.5 Carcinoma prostatico, , , , 
Ars Medica Clinic H.5.1.F,,,,0
Ars Medica Clinic H.5.2.M,,,,0
"Ars Medica Clinic I Malattie delle ossa, delle articolazioni e del tessuto connettivo", , , , 
"Ars Medica Clinic I.1 Articolazione artificiale, endoprotesi", , , , 
Ars Medica Clinic I.1.8.M,0,0,0,300
Ars Medica Clinic I.1.9.M,,,,7
Ars Medica Clinic I.1.10.M,,,,7
Ars Medica Clinic I.1.11.P,0,0.015,,0
Ars Medica Clinic I.1.12.M,0,0.002,0,21
Ars Medica Clinic I.1.13.M,,,,0
Ars Medica Clinic I.1.14.M,,,,3
Ars Medica Clinic I.1.15.M,0,0,0,391
Ars Medica Clinic I.1.16.M,0,0,,21
Ars Medica Clinic I.1.17.P,0,0.014,,0
Ars Medica Clinic I.1.18.M,0,0.003,0,30
Ars Medica Clinic I.1.19.M,,,,0
Ars Medica Clinic I.1.20.M,,,,4
Ars Medica Clinic I.1.21.M,,,,2
Ars Medica Clinic I.1.22.M,,,,0
Ars Medica Clinic I.2 Trattamenti/interventi sulla colonna vertebrale e sul midollo spinale, , , , 
Ars Medica Clinic I.2.3.F,,,,435
Ars Medica Clinic I.2.4.F,,,,27
Ars Medica Clinic I.2.5.M,,,,1
"Ars Medica Clinic I.2.6.M Fusione spinale o sostituzione di vertebre in caso di trauma (ricostruzioni complesse e OP al midollo spinale incluse), mortalit‡",,,,7
Ars Medica Clinic I.2.18.M,,,,1
Ars Medica Clinic I.2.7.M,,,,1
Ars Medica Clinic I.2.8.M,0,0,0,90
Ars Medica Clinic I.2.9.M,0,0.001,0,53
Ars Medica Clinic I.2.10.M,0,0.004,0,26
"Ars Medica Clinic I.2.11.M Escissione dei tessuti intervertebrali (senza tumore, trauma o OP complessa alla colonna vertrebrale), mortalit‡",0,0.001,0,110
"Ars Medica Clinic I.2.12.M Decompressione della colonna vertebrale senza altri interventi alla colonna vertebrale, mortalit‡",0,0.001,0,85
Ars Medica Clinic I.2.13.M,0,0.002,0,40
Ars Medica Clinic I.2.14.M,0,0.01,0,21
Ars Medica Clinic I.2.15.P,,,,1
Ars Medica Clinic I.2.16.F,,,,1
Ars Medica Clinic I.2.17.F,,,,5
Ars Medica Clinic I.3 Fratture metafisarie dell'anca, , , , 
Ars Medica Clinic I.3.1.M,0,0.024,0,10
Ars Medica Clinic I.3.2.M,,,,4
Ars Medica Clinic I.3.3.M,,,,1
Ars Medica Clinic I.3.4.M,,,,1
Ars Medica Clinic I.3.5.M,,,,2
Ars Medica Clinic I.3.6.M,,,,0
Ars Medica Clinic I.3.7.M,,,,2
Ars Medica Clinic I.3.8.M,,,,4
"Ars Medica Clinic I.4 Tumori maligni delle ossa, delle articolazioni e del tessuto connettivo", , , , 
Ars Medica Clinic I.4.1.F,,,,0
"Ars Medica Clinic J Quadri clinici complessi, eterogenei (tracer per revisione tra pari)", , , , 
Ars Medica Clinic J.1 Ventilazione assistita, , , , 
Ars Medica Clinic J.1.1.M,,,,0
Ars Medica Clinic J.1.4.M,,,,0
Ars Medica Clinic J.1.5.M,,,,0
Ars Medica Clinic J.1.6.M,,,,0
Ars Medica Clinic J.1.2.S,,,,0
Ars Medica Clinic J.1.3.P,,,,0
Ars Medica Clinic J.2 Sepsi, , , , 
Ars Medica Clinic J.2.1.M,,,,0
Ars Medica Clinic J.2.2.M,,,,0
Ars Medica Clinic J.2.3.M,,,,0
Ars Medica Clinic J.2.4.M,,,,0
Ars Medica Clinic J.2.5.M,,,,0
Ars Medica Clinic J.3 Insufficienza renale da mezzo di contrasto, , , , 
Ars Medica Clinic J.3.1.P,0,0.072,,0
Ars Medica Clinic K Malattie della cute, , , , 
Ars Medica Clinic K.1 Malattie della cute, , , , 
Ars Medica Clinic K.1.1.F,,,,0
Ars Medica Clinic K.1.2.F,,,,0
Ars Medica Clinic K.1.3.F,,,,0
Ars Medica Clinic L Medicina altamente specializzata, , , , 
Ars Medica Clinic L.1 Trapianti di cuore, , , , 
Ars Medica Clinic L.1.1.F,,,,0
Ars Medica Clinic L.1.2.F,,,,0
Ars Medica Clinic L.1.3.F,,,,0
Ars Medica Clinic L.2 Trapianti di polmone, , , , 
Ars Medica Clinic L.2.1.F,,,,0
Ars Medica Clinic L.2.2.F,,,,0
Ars Medica Clinic L.3 Trapianti di fegato, , , , 
Ars Medica Clinic L.3.1.F,,,,0
Ars Medica Clinic L.3.2.F,,,,0
Ars Medica Clinic L.3.3.F,,,,0
Ars Medica Clinic L.3.4.F,,,,0
Ars Medica Clinic L.4 Trapianti di pancreas, , , , 
Ars Medica Clinic L.4.1.F,,,,0
Ars Medica Clinic L.5 Trapianti di rene, , , , 
Ars Medica Clinic L.5.1.F,,,,0
Ars Medica Clinic L.5.2.F,,,,0
Ars Medica Clinic L.5.3.F,,,,0
Ars Medica Clinic L.5.4.F,,,,0
Ars Medica Clinic L.5.5.F,,,,0
Ars Medica Clinic L.5.6.F,,,,0
Ars Medica Clinic L.6 Trapianti/trasfusioni di cellule staminali, , , , 
Ars Medica Clinic L.6.1.F,,,,0
Ars Medica Clinic L.6.2.F,,,,0
Ars Medica Clinic L.6.3.F,,,,0
Ars Medica Clinic L.6.4.F,,,,0
Ars Medica Clinic L.6.5.F,,,,0
Ars Medica Clinic L.6.8.F,,,,0
Ars Medica Clinic L.7 Chemioipertermia, , , , 
Ars Medica Clinic L.7.1.F Chemioipertermia intraperitoneale [HIPEC],,,,0
Ars Medica Clinic L.7.2.F Chemioipertermia intratoracica [HITOC],,,,0
Ars Medica Clinic Z Informazioni supplementari, , , , 
Ars Medica Clinic Z.1 Durata della degenza, , , , 
Ars Medica Clinic A.1.12.X,,,,0
Ars Medica Clinic B.1.15.X,,,,0
Ars Medica Clinic E.1.1.X,,,,0
Ars Medica Clinic E.2.1.X,,,,0
Ars Medica Clinic F.1.5.X,,,,0
Ars Medica Clinic G.3.1.X,,,,0
Ars Medica Clinic H.4.5.X,,,,0
Ars Medica Clinic I.1.23.X,6.1,,,300
Ars Medica Clinic I.1.24.X,6.5,,,391
Ars Medica Clinic Z.1.1.X,,,,0
Ars Medica Clinic Z.2 Trasferimento (percentuale), , , , 
Ars Medica Clinic A.1.1.V,,,,0
Ars Medica Clinic A.2.1.V,,,,0
Ars Medica Clinic A.3.2.V,,,,0
Ars Medica Clinic A.3.4.V,,,,0
Ars Medica Clinic A.7.7.V,,,,0
Ars Medica Clinic A.7.11.V,,,,0
Ars Medica Clinic A.7.12.V,,,,0
Ars Medica Clinic B.1.1.V,,,,0
Ars Medica Clinic B.1.7.V,,,,0
Ars Medica Clinic D.1.8.V,,,,0
Ars Medica Clinic D.2.1.V,,,,0
Ars Medica Clinic E.4.1.V,,,,0
Ars Medica Clinic F.2.13.V,,,,0
Ars Medica Clinic F.3.1.V,,,,0
Ars Medica Clinic I.1.8.V,,,,7
Ars Medica Clinic J.1.1.V,,,,0
Ars Medica Clinic J.2.1.V,,,,0
institution indicator,taux observE 2018,taux attendu 2018,SMR 2018,nombre de cas 2018
Hôpital Neuchâtelois HNE A Maladies cardiaques, , , , 
Hôpital Neuchâtelois HNE A.1 Infarctus du myocarde, , , , 
Hôpital Neuchâtelois HNE A.1.1.M,,,,4
Hôpital Neuchâtelois HNE A.1.2.M,,,,1
Hôpital Neuchâtelois HNE A.1.3.M,,,,0
Hôpital Neuchâtelois HNE A.1.4.M,,,,3
Hôpital Neuchâtelois HNE A.1.5.M,,,,0
Hôpital Neuchâtelois HNE A.1.7.M,,,,0
Hôpital Neuchâtelois HNE A.1.8.M,,,,0
Hôpital Neuchâtelois HNE A.1.14.P,0,0.64,,0
Hôpital Neuchâtelois HNE A.1.15.P,0,0.604,,0
Hôpital Neuchâtelois HNE A.1.16.P,,,,0
Hôpital Neuchâtelois HNE A.1.17.P,0,0.608,,0
Hôpital Neuchâtelois HNE A.1.9.P,0,0.017,,0
Hôpital Neuchâtelois HNE A.1.10.M,,,,2
Hôpital Neuchâtelois HNE A.1.10.P,,,,2
Hôpital Neuchâtelois HNE A.1.11.M,,,,2
Hôpital Neuchâtelois HNE A.1.13.M,,,,0
Hôpital Neuchâtelois HNE A.2 Insuffisance cardiaque, , , , 
Hôpital Neuchâtelois HNE A.2.1.M,,,,9
Hôpital Neuchâtelois HNE A.2.2.M,,,,0
Hôpital Neuchâtelois HNE A.2.3.M,,,,0
Hôpital Neuchâtelois HNE A.2.4.M,,,,6
Hôpital Neuchâtelois HNE A.2.5.M,,,,3
Hôpital Neuchâtelois HNE A.2.6.P,,,,3
Hôpital Neuchâtelois HNE A.3 CathEtErisme cardiaque, , , , 
Hôpital Neuchâtelois HNE A.3.1.F,,,,0
Hôpital Neuchâtelois HNE A.3.2.M,,,,0
Hôpital Neuchâtelois HNE A.3.4.M,,,,0
Hôpital Neuchâtelois HNE A.3.7.M,,,,0
Hôpital Neuchâtelois HNE A.3.5.M,,,,0
Hôpital Neuchâtelois HNE A.3.5.P,,,,0
Hôpital Neuchâtelois HNE A.3.8.M,,,,0
Hôpital Neuchâtelois HNE A.3.6.F,,,,0
Hôpital Neuchâtelois HNE A.4 Troubles du rythme cardiaque, , , , 
Hôpital Neuchâtelois HNE A.4.1.F,,,,5
Hôpital Neuchâtelois HNE A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Hôpital Neuchâtelois HNE A.5.1.F,,,,0
Hôpital Neuchâtelois HNE A.5.2.F,,,,0
Hôpital Neuchâtelois HNE A.6 Traitement par ablation, , , , 
Hôpital Neuchâtelois HNE A.6.1.F,,,,0
Hôpital Neuchâtelois HNE A.6.2.F,,,,0
Hôpital Neuchâtelois HNE A.7 OpErations du cúur, , , , 
Hôpital Neuchâtelois HNE A.7.1.F,,,,0
Hôpital Neuchâtelois HNE A.7.2.F,,,,0
Hôpital Neuchâtelois HNE A.7.3.F,,,,0
Hôpital Neuchâtelois HNE A.7.4.F,,,,0
Hôpital Neuchâtelois HNE A.7.5.F,,,,0
Hôpital Neuchâtelois HNE A.7.6.F,,,,0
Hôpital Neuchâtelois HNE A.7.24.F,,,,0
Hôpital Neuchâtelois HNE A.7.7.M,,,,0
Hôpital Neuchâtelois HNE A.7.19.M,,,,0
Hôpital Neuchâtelois HNE A.7.20.M,,,,0
Hôpital Neuchâtelois HNE A.7.25.M,,,,0
Hôpital Neuchâtelois HNE A.7.26.M,,,,0
Hôpital Neuchâtelois HNE A.7.27.M,,,,0
Hôpital Neuchâtelois HNE A.7.8.M,,,,0
Hôpital Neuchâtelois HNE A.7.9.M,,,,0
Hôpital Neuchâtelois HNE A.7.10.M,,,,0
Hôpital Neuchâtelois HNE A.7.23.M,,,,0
Hôpital Neuchâtelois HNE A.7.11.M,,,,0
Hôpital Neuchâtelois HNE A.7.28.M,,,,0
Hôpital Neuchâtelois HNE A.7.12.M,,,,0
Hôpital Neuchâtelois HNE A.7.13.M,,,,0
Hôpital Neuchâtelois HNE A.7.14.M,,,,0
Hôpital Neuchâtelois HNE A.7.15.M,,,,0
Hôpital Neuchâtelois HNE A.7.16.M,,,,0
Hôpital Neuchâtelois HNE A.7.17.M,,,,0
"Hôpital Neuchâtelois HNE A.7.29.M OP des vaisseaux coronaires avec autre OP du cúur (‚ge >19), mortalitE",,,,0
Hôpital Neuchâtelois HNE A.7.18.P,,,,0
Hôpital Neuchâtelois HNE A.7.21.P,,,,0
Hôpital Neuchâtelois HNE A.7.22.P,,,,0
"Hôpital Neuchâtelois HNE B Maladies du systËme nerveux, accident vasculaire cErEbral (attaque cErEbrale)", , , , 
Hôpital Neuchâtelois HNE B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Hôpital Neuchâtelois HNE B.1.1.M,,,,7
Hôpital Neuchâtelois HNE B.1.2.M,,,,1
Hôpital Neuchâtelois HNE B.1.3.M,,,,3
Hôpital Neuchâtelois HNE B.1.4.M,,,,3
Hôpital Neuchâtelois HNE B.1.5.M,,,,0
"Hôpital Neuchâtelois HNE B.1.19.P DP accident vasculaire cErEbral (‚ge >19) avec traitement en unitE cErEbro≠vasculaire, admissions directes, pourcentage",0,0.426,,0
"Hôpital Neuchâtelois HNE B.1.20.P DP accident vasculaire cErEbral (‚ge >19) avec traitement en unitE cErEbro≠vasculaire, transfErE d'un autre hÙpital, pourcentage",0,0.431,,0
Hôpital Neuchâtelois HNE B.1.7.M,,,,5
Hôpital Neuchâtelois HNE B.1.8.M,,,,4
Hôpital Neuchâtelois HNE B.1.13.M,,,,1
Hôpital Neuchâtelois HNE B.1.16.P,0,0.033,,0
