institution;indicator;taux observE 2008;taux attendu 2008;SMR 2008;nombre de cas 2008;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.1.2.P Laparoscopie avec cholEcystectomie en cas de calculs biliaires et cholEcystite sans tumeur pourcentage;0.952;0.92;NaN;20;0.967;0.931;NaN;29
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.2 REparations de hernie; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.2.1.M Herniotomie sans OP de l'intestin mortalitE;0;0.002;0;33;0.027;0.001;39.3;37
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.2.2.M Herniotomie avec OP de l'intestin mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.3 OpErations de la thyroÔde; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.3.1.F REsections thyroÔdiennes;NaN;NaN;NaN;<10;NaN;NaN;NaN;10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.3.2.P Cas de respiration artificielle >95 h en cas de rEsections thyroÔdiennes pourcentage;0;0.002;NaN;0;0;0.003;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.3.3.F RadiothErapie par iode radioactif;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.1.M Total des rEsections colorectales mortalitE;0;0.047;0;22;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.2.M REsections du cÙlon pour cancer colorectal sans diagnostic compliquant mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.3.M REsections du cÙlon pour cancer colorectal avec diagnostic compliquant mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.4.M REsections du rectum pour cancer colorectal mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.5.M REsections colorectales pour diverticule sans abcËs/perforation mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.6.M REsections colorectales pour diverticule avec abcËs/perforation mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.7.M REsections colorectales pour ischEmie intestinale mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.8.F REsections du cÙlon pour autre diagnostic;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.9.F Interventions colorectales locales pour cancer colorectal;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.4.10.F Interventions colorectales locales affection autre que cancer colorectal;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.5 OpErations de l'estomac; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.5.1.F Total des gastrectomies;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.5.2.M Gastrectomies (sans opEration de l'úsophage) en cas de cancer de l'estomac mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.5.3.M Gastrectomies avec opEration complexe de l'úsophage mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.6 OpErations de líúsophage; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.6.1.M Interventions complexes de líúsophage mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.7 OpErations du pancrEas; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;E.7.1.M Total des rEsections du pancrEas (sans transplantation ‚ge >19) mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F OpErations de vaisseaux; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.1 OpErations des vaisseaux extra≠cr‚niens; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.1.1.M OP des vaisseaux extra≠cr‚niens mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.1.2.M Implantation percutanEe de stents dans des vaisseaux extra≠cr‚niens mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.1.3.F Autres OP des vaisseaux extra≠cr‚niens en cas d'OP du cúur ou de l'aorte;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2.1.F Total des OP de l'aorte;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2.2.M OP abdominale ‡ ciel ouvert en cas d'anEvrisme de l'aorte sans rupture mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2.3.M OP abdominale endovasculaire en cas d'anEvrisme de l'aorte sans rupture mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2.4.F OP en cas d'anEvrisme de l'aorte thoracique ou thoraco≠abdominale (sans valve aortique);NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.2.5.M AnEvrisme de l'aorte avec rupture mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3 OpErations des artËres du bassin et des jambes; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.1.F Total des OP des artËres du bassin/des jambes;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.2.M OP des artËres du bassin/des jambes en cas de claudication mortalitE;...;...;...;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.3.M OP des artËres du bassin/des jambes en cas de douleurs au repos mortalitE;...;...;...;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.4.M OP des artËres du bassin/des jambes en cas d'ulcEration ou de gangrËne mortalitE;...;...;...;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.5.M OP des artËres du bassin/des jambes en cas d'embolie/de thrombose des artËres mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.6.M OP des artËres du bassin/des jambes en cas de complications dues ‡ des prothËses/implants mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.7.M OP des artËres du bassin/des jambes en cas d'anEvrisme/de dissection mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.8.F OP des artËres du bassin/des jambes combinEe ‡ une OP de l'aorte;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.3.9.F OP des artËres du bassin/des jambes en cas d'autre diagnostic complexe;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.4 Amputations; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.4.1.M Amputation non traumatique au niveau du pied mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;F.4.2.M Amputation non traumatique de membre infErieur mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G GynEcologie et obstEtrique; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1 Accouchements; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1.1.F Accouchements hospitaliers;NaN;NaN;NaN;203;NaN;NaN;NaN;225
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1.1.P Accouchements hospitaliers contribuant au dEcËs de la mËre poucentage;NaN;NaN;NaN;<10;0;0;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1.2.P Accouchements par voie vaginale avec rupture pErinEale du 3Ëme et 4Ëme degrE pourcentage;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1.3.P Accouchements par voie vaginale avec Episiotomie pourcentage;0.355;0.291;NaN;59;0.343;0.289;NaN;62
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.1.4.P CEsariennes pourcentage;0.182;0.328;NaN;37;0.196;0.325;NaN;44
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2 Nouveau≠nEs; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.1.F Nouveau≠nEs <1250 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.2.F Nouveau≠nEs <1250 g transfErE díun autre hÙpital;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.3.F Nouveau≠nEs <500 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.4.F Nouveau≠nEs 500-749 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.5.F Nouveau≠nEs 750-999 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.6.F Nouveau≠nEs 1000-1249 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.7.F Nouveau≠nEs 1250-1499 g;NaN;NaN;NaN;...;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.8.F Nouveau≠nEs 1500-2499 g;NaN;NaN;NaN;...;NaN;NaN;NaN;14
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.2.9.F Nouveau≠nEs >2499 g ou sans indication de poids;NaN;NaN;NaN;...;NaN;NaN;NaN;233
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.3 Ablation de líutErus pour affections bEnignes (hystErectomie); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.3.1.M HystErectomie pour affections bEnignes mortalitE;0;0;NaN;15;0;0;NaN;13
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.3.2.P HystErectomies laparoscopiques/vaginales sans plastie pourcentage;NaN;NaN;NaN;<10;0.769;0.73;NaN;10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.4 Cancer du sein; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.4.1.F Traitements hospitaliers en cas de cancer du sein;NaN;NaN;NaN;19;NaN;NaN;NaN;35
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.5 Interventions du sein; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.5.1.F Total des interventions du sein (rEsections et plasties mammaires);NaN;NaN;NaN;18;NaN;NaN;NaN;35
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.5.2.F REsections mammaires en cas de cancer du sein;NaN;NaN;NaN;15;NaN;NaN;NaN;23
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;G.5.3.P REsections partielles en cas de cancer du sein pourcentage;0.667;0.647;NaN;10;0.739;0.674;NaN;17
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H Maladies des voies urinaires et des organes gEnitaux masculins; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1.1.M NEphrectomie totale mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1.2.P OP laparoscopique en cas de nEphrectomie totale pourcentage;0;0.242;NaN;0;0;0.212;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1.3.P NEphrectomie partielle pourcentage;NaN;NaN;NaN;<10;0;0.258;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1.3.M NEphrectomie partielle mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.1.4.P OP laparoscopique en cas de nEphrectomie partielle pourcentage;0;0.16;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.2 Calculs rEnaux; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.2.1.F DP calculs rEnaux;NaN;NaN;NaN;13;NaN;NaN;NaN;21
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.2.2.P Intervention pour extraction des calculs en cas de DP calculs rEnaux pourcentage;0;0.43;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3 OpErations de la vessie; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3.1.F DP tumeur maligne de la vessie;NaN;NaN;NaN;21;NaN;NaN;NaN;15
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3.2.F Total des RTU de vessie;NaN;NaN;NaN;20;NaN;NaN;NaN;12
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3.3.F RTU de vessie en cas de tumeur maligne;NaN;NaN;NaN;17;NaN;NaN;NaN;12
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3.4.P RTU en cas de tumeur maligne avec instillation de mEdicaments chimiothErapeutiques dans la vessie pourcentage;...;...;NaN;...;0;0.04;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.3.5.M Ablation de la vessie (cystectomie) mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.4 REsection prostatique transurEtrale (TURP); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.4.1.M RTU de prostate mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.5 Carcinome de la prostate; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.5.1.F Carcinome de la prostate (DP ou DS);NaN;NaN;NaN;13;NaN;NaN;NaN;19
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;H.5.2.M ProstatovEsiculectomie radicale mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I Affections orthopEdiques et traumatologiques; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1 Remplacement de l'articulation endoprothËse totale (EPT); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1.1.M PremiËre implantation d'EPT de hanche (pas en cas de fracture) mortalitE;0;0.001;0;37;0;0.001;0;27
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1.2.M Changement d'EPT de hanche et changement de composants mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1.3.M PremiËre implantation d'EPT de genou mortalitE;0;0;0;15;0;0.001;0;18
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1.4.M Changement d'EPT de genou mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.1.5.M EPT de hanche ou de genou aprËs chirurgie tumorale mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.2 OpErations de la colonne vertEbrale; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.2.1.F Total des OP de la colonne vertEbrale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.2.2.M Discectomie (sans accident tumeur OP complexe de la colonne vertEbrale) mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3 Fractures mEtaphysaires de la hanche; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.1.M Fractures du col du fEmur (‚ge >19) mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.2.M Fractures du col du fEmur ‚ge 20-59 mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.3.M Fractures du col du fEmur ‚ge 60-69 mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.4.M Fractures du col du fEmur ‚ge 70-79 mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.5.M Fractures du col du fEmur ‚ge 80-84 mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.6.M Fractures du col du fEmur ‚ge 85-89 mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.7.M Fractures du col du fEmur ‚ge >89 mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;I.3.8.M Fracture du trochanter (‚ge >19) mortalitE;NaN;NaN;NaN;<10;0.062;0.037;1.7;16
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;J Affections complexes hEtErogËnes (indicateur pour peer review); ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;J.1 Respiration artificielle; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;J.1.1.M Cas de respiration artificielle >95 h (‡ líexclusion des nouveau≠nEs) mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;J.2 Etats septiques; ; ; ; ; ; ; ; 
HÙpital Intercantonal de la Broye (HIB) Estavayer≠le≠Lac soins aigus;J.2.1.M DP Etats septiques mortalitE;0.125;0.161;0.8;16;0.179;0.201;0.9;39
Institution;Indikator;beobachtete Rate 2008;erwartete Rate 2008;SMR 2008;Fallzahl 2008;beobachtete Rate 2009;erwartete Rate 2009;SMR 2009;Fallzahl 2009
Kantonales Spital und Pflegeheim;A Erkrankungen des Herzens; ; ; ; ; ; ; ; 
Kantonales Spital und Pflegeheim;A.1 Herzinfarkt; ; ; ; ; ; ; ; 
Kantonales Spital und Pflegeheim;A.1.1.M HD Herzinfarkt (Alter >19) Mortalit‰t;NaN;NaN;NaN;<10;0;0.07;0;10
Kantonales Spital und Pflegeheim;A.1.2.M HD Herzinfarkt Alter 20-44 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonales Spital und Pflegeheim;A.1.3.M HD Herzinfarkt Alter 45-64 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.4.M HD Herzinfarkt Alter 65-84 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.5.M HD Herzinfarkt Alter >84 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.6.P Anteil HD Herzinfarkt (Alter >19) mit LHK oder OP an Koronargef‰ssen;0;0.515;NaN;0;0;0.522;NaN;0
Kantonales Spital und Pflegeheim;A.1.7.M HD Herzinfarkt (Alter >19) Direktaufnahmen nicht weiter verlegt Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.8.M HD Herzinfarkt (Alter >19) Zuverlegungen Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.9.P Anteil akute Infarktformen n.n.bez. (Alter >19);NaN;NaN;NaN;<10;0;0.065;NaN;0
Kantonales Spital und Pflegeheim;A.1.10.M Transmuraler Herzinfarkt (Alter >19) Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.1.11.M Nichttransmuraler Infarkt/NSTEMI (Alter >19) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.2 Herzinsuffizienz; ; ; ; ; ; ; ; 
Kantonales Spital und Pflegeheim;A.2.1.M HD Herzinsuffizienz (Alter >19) Mortalit‰t;0;0.111;0;10;0.048;0.101;0.5;21
Kantonales Spital und Pflegeheim;A.2.2.M HD Herzinsuffizienz Alter 20-44 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonales Spital und Pflegeheim;A.2.3.M HD Herzinsuffizienz Alter 45-64 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.2.4.M HD Herzinsuffizienz Alter 65-84 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.2.5.M HD Herzinsuffizienz Alter >84 Mortalit‰t;NaN;NaN;NaN;<10;0.091;0.135;0.7;11
Kantonales Spital und Pflegeheim;A.3 Linksherzkatheter (LHK); ; ; ; ; ; ; ; 
Kantonales Spital und Pflegeheim;A.3.1.F F‰lle mit LHK mit Koronardiagnostik/≠intervention insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.3.2.M F‰lle mit LHK bei Herzinfarkt (Alter >19) ohne OP am Herzen Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonales Spital und Pflegeheim;A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonales Spital und Pflegeheim;A.3.4.M F‰lle mit LHK ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonales Spital und Pflegeheim;A.3.5.P Anteil therapeutische Katheter ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19);NaN;NaN;NaN;0;0;0.377;NaN;0
Kantonales Spital und Pflegeheim;A.3.6.F F‰lle mit LHK bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
