hospital_indicator,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009
Spital Davos A.4.1.F,,,,16
Spital Davos A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Spital Davos A.5.1.F,,,,0
Spital Davos A.5.2.F,,,,0
Spital Davos A.6 Ablative Therapie, , , , 
Spital Davos A.6.1.F,,,,0
Spital Davos A.6.2.F,,,,0
Spital Davos A.7 Operationen am Herzen, , , , 
Spital Davos A.7.1.F,,,,0
Spital Davos A.7.2.F,,,,0
Spital Davos A.7.3.F,,,,0
Spital Davos A.7.4.F,,,,0
Spital Davos A.7.5.F,,,,0
Spital Davos A.7.6.F,,,,0
Spital Davos A.7.7.M,,,,0
Spital Davos A.7.11.M,,,,0
Spital Davos A.7.12.M,,,,0
Spital Davos A.7.13.M,,,,0
Spital Davos A.7.14.M,,,,0
Spital Davos A.7.15.M,,,,0
Spital Davos A.7.16.M,,,,0
Spital Davos A.7.17.M,,,,0
Spital Davos A.7.18.P,,,,0
Spital Davos B.1 Schlaganfall, , , , 
Spital Davos B.1.1.M,0.111,0.121,0.9,18
Spital Davos B.1.2.M,,,,0
Spital Davos B.1.3.M,,,,<10
Spital Davos B.1.4.M,0,0.121,0,12
Spital Davos B.1.5.M,,,,<10
Spital Davos B.1.6.P,0,0.079,,0
Spital Davos B.1.7.M,,,,<10
Spital Davos B.1.8.M,,,,<10
Spital Davos B.1.9.P,0,0.076,,0
Spital Davos B.1.9.M,,,,0
Spital Davos B.1.10.M,,,,<10
Spital Davos B.1.11.M,,,,<10
Spital Davos B.1.12.P,,,,<10
Spital Davos B.1.12.M,,,,<10
Spital Davos B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Spital Davos B.2.1.M,0,0.001,0,18
Spital Davos B.2.2.P,0,0.005,,0
Spital Davos C Geriatrische Fr¸hrehablitation, , , , 
Spital Davos C.1 Geriatrische Fr¸hrehabilitation, , , , 
Spital Davos C.1.1.F,,,,0
Spital Davos D Erkrankungen der Lunge, , , , 
Spital Davos D.1 Lungenentz¸ndung (Pneumonie), , , , 
Spital Davos D.1.1.M,0.093,0.045,2.1,43
Spital Davos D.1.2.M,0,0.001,0,13
Spital Davos D.1.3.M,,,,<10
Spital Davos D.1.4.M,,,,<10
Spital Davos D.1.5.M,0.158,0.06,2.6,19
Spital Davos D.1.6.M,,,,<10
Spital Davos D.1.7.M,0,0.001,0,12
Spital Davos D.1.8.M,0.154,0.051,3,26
Spital Davos D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Spital Davos D.2.1.M,0,0.035,0,12
Spital Davos D.2.2.M,,,,<10
Spital Davos D.2.3.M,,,,<10
Spital Davos D.2.4.M,,,,<10
Spital Davos D.2.5.M,,,,<10
Spital Davos D.2.6.P,,,,<10
Spital Davos D.2.6.M,,,,<10
Spital Davos D.3 Lungenkrebs, , , , 
Spital Davos D.3.1.F,,,,<10
Spital Davos D.4 Operationen an der Lunge, , , , 
Spital Davos D.4.1.M,,,,0
Spital Davos D.4.2.P,,,,0
Spital Davos D.4.2.M,,,,0
Spital Davos D.4.3.M,,,,0
Spital Davos E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Spital Davos E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Spital Davos E.1.1.M,0,0.002,0,16
Spital Davos E.1.2.P,0.938,0.931,,15
Spital Davos E.2 Hernienoperationen, , , , 
Spital Davos E.2.1.M,0,0.001,0,68
Spital Davos E.2.2.M,,,,0
Spital Davos E.3 Eingriffe an der Schilddr¸se, , , , 
Spital Davos E.3.1.F,,,,0
Spital Davos E.3.2.P,,,,0
Spital Davos E.3.3.F,,,,0
Spital Davos E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Spital Davos E.4.1.M,,,,<10
Spital Davos E.4.2.M,,,,<10
Spital Davos E.4.3.M,,,,0
Spital Davos E.4.4.M,,,,0
Spital Davos E.4.5.M,,,,<10
Spital Davos E.4.6.M,,,,<10
Spital Davos E.4.7.M,,,,0
Spital Davos E.4.8.F,,,,0
Spital Davos E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Spital Davos E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Spital Davos E.5 Operationen am Magen, , , , 
Spital Davos E.5.1.F,,,,0
Spital Davos E.5.2.M,,,,0
Spital Davos E.5.3.M,,,,0
Spital Davos E.6 Operationen am ÷sophagus, , , , 
Spital Davos E.6.1.M,,,,0
Spital Davos E.7 Operationen am Pankreas, , , , 
Spital Davos E.7.1.M,,,,0
Spital Davos F Operationen an Gef‰ssen, , , , 
Spital Davos F.1 Extrakranielle Gef‰ssoperationen, , , , 
Spital Davos F.1.1.M,,,,0
Spital Davos F.1.2.M,,,,0
Spital Davos F.1.3.F,,,,0
Spital Davos F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Spital Davos F.2.1.F,,,,0
Spital Davos F.2.2.M,,,,0
Spital Davos F.2.3.M,,,,0
Spital Davos F.2.4.F,,,,0
Spital Davos F.2.5.M,,,,0
Spital Davos F.3 Operationen an Becken≠/Beinarterien, , , , 
Spital Davos F.3.1.F,,,,0
Spital Davos F.3.2.M,,,,0
Spital Davos F.3.3.M,,,,0
Spital Davos F.3.4.M,,,,0
Spital Davos F.3.5.M,,,,0
Spital Davos F.3.6.M,,,,0
Spital Davos F.3.7.M,,,,0
Spital Davos F.3.8.F,,,,0
Spital Davos F.3.9.F,,,,0
Spital Davos F.4 Amputationen, , , , 
Spital Davos F.4.1.M,,,,<10
Spital Davos F.4.2.M,,,,0
Spital Davos G Geburtshilfe und Frauenheilkunde, , , , 
Spital Davos G.1 Geburten, , , , 
Spital Davos G.1.1.F,,,,97
Spital Davos G.1.1.P,0,0,,0
Spital Davos G.1.2.P,,,,<10
Spital Davos G.1.3.P,0.492,0.289,,29
Spital Davos G.1.4.P,0.392,0.325,,38
Spital Davos G.2 Neugeborene, , , , 
Spital Davos G.2.1.F,,,,0
Spital Davos G.2.2.F,,,,0
Spital Davos G.2.3.F,,,,0
Spital Davos G.2.4.F,,,,0
Spital Davos G.2.5.F,,,,0
Spital Davos G.2.6.F,,,,0
Spital Davos G.2.7.F,,,,0
Spital Davos G.2.8.F,,,,<10
Spital Davos G.2.9.F,,,,99
Spital Davos G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Spital Davos G.3.1.M,,,,<10
Spital Davos G.3.2.P,,,,<10
Spital Davos G.4 Brustkrebs, , , , 
Spital Davos G.4.1.F,,,,14
Spital Davos G.5 Eingriffe an der Brust, , , , 
Spital Davos G.5.1.F,,,,<10
Spital Davos G.5.2.F,,,,0
Spital Davos G.5.3.P,,,,0
Spital Davos H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Spital Davos H.1 Entfernung der Niere (Nephrektomie), , , , 
Spital Davos H.1.1.M,,,,0
Spital Davos H.1.2.P,,,,0
Spital Davos H.1.3.P Anteil partielle Nephrektomie,,,,0
Spital Davos H.1.3.M,,,,0
Spital Davos H.1.4.P,,,,0
Spital Davos H.2 Nierensteine, , , , 
Spital Davos H.2.1.F,,,,16
Spital Davos H.2.2.P,0,0.434,,0
Spital Davos H.3 Eingriffe an der Harnblase, , , , 
Spital Davos H.3.1.F,,,,0
Spital Davos H.3.2.F,,,,0
Spital Davos H.3.3.F,,,,0
Spital Davos H.3.4.P,,,,0
Spital Davos H.3.5.M,,,,0
Spital Davos H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Spital Davos H.4.1.M,,,,0
Spital Davos H.5 Prostatakarzinom, , , , 
Spital Davos H.5.1.F,,,,15
Spital Davos H.5.2.M,,,,0
Spital Davos I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Spital Davos I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Spital Davos I.1.1.M,0,0.001,0,55
Spital Davos I.1.2.M,,,,<10
Spital Davos I.1.3.M,0,0.001,0,62
Spital Davos I.1.4.M,,,,<10
Spital Davos I.1.5.M,,,,0
Spital Davos I.2 Operationen an der Wirbels‰ule, , , , 
Spital Davos I.2.1.F,,,,44
Spital Davos I.2.2.M,0,0,,22
Spital Davos I.3 H¸ftgelenknahe Frakturen, , , , 
Spital Davos I.3.1.M,0,0.029,0,12
Spital Davos I.3.2.M,,,,<10
Spital Davos I.3.3.M,,,,<10
Spital Davos I.3.4.M,,,,<10
Spital Davos I.3.5.M,,,,<10
Spital Davos I.3.6.M,,,,<10
Spital Davos I.3.7.M,,,,0
Spital Davos I.3.8.M,0,0.03,0,12
Spital Davos J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Spital Davos J.1 Beatmung, , , , 
Spital Davos J.1.1.M,,,,<10
Spital Davos J.2 Sepsis, , , , 
Spital Davos J.2.1.M,0.2,0.176,1.1,20
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Kantonsspital Laufen A Erkrankungen des Herzens, , , , 
Kantonsspital Laufen A.1 Herzinfarkt, , , , 
Kantonsspital Laufen A.1.1.M,0.1,0.089,1.1,40
Kantonsspital Laufen A.1.2.M,,,,<10
Kantonsspital Laufen A.1.3.M,0,0.024,0,12
Kantonsspital Laufen A.1.4.M,0.105,0.083,1.3,19
Kantonsspital Laufen A.1.5.M,,,,<10
Kantonsspital Laufen A.1.6.P,,,,<10
Kantonsspital Laufen A.1.7.M,0.2,0.167,1.2,20
Kantonsspital Laufen A.1.8.M,,,,<10
Kantonsspital Laufen A.1.9.P,,,,<10
Kantonsspital Laufen A.1.10.M,0.105,0.079,1.3,19
Kantonsspital Laufen A.1.11.M,0.1,0.071,1.4,20
Kantonsspital Laufen A.2 Herzinsuffizienz, , , , 
Kantonsspital Laufen A.2.1.M,0.051,0.078,0.7,39
Kantonsspital Laufen A.2.2.M,,,,<10
Kantonsspital Laufen A.2.3.M,,,,<10
Kantonsspital Laufen A.2.4.M,0.1,0.073,1.4,20
Kantonsspital Laufen A.2.5.M,0,0.123,0,11
Kantonsspital Laufen A.3 Linksherzkatheter (LHK), , , , 
Kantonsspital Laufen A.3.1.F,,,,14
Kantonsspital Laufen A.3.2.M,,,,<10
Kantonsspital Laufen A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,<10
Kantonsspital Laufen A.3.4.M,,,,<10
Kantonsspital Laufen A.3.5.P,,,,<10
Kantonsspital Laufen A.3.6.F,,,,0
Kantonsspital Laufen A.4 Herzrhythmusstˆrungen, , , , 
Kantonsspital Laufen A.4.1.F,,,,22
Kantonsspital Laufen A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kantonsspital Laufen A.5.1.F,,,,0
Kantonsspital Laufen A.5.2.F,,,,0
Kantonsspital Laufen A.6 Ablative Therapie, , , , 
Kantonsspital Laufen A.6.1.F,,,,0
Kantonsspital Laufen A.6.2.F,,,,0
Kantonsspital Laufen A.7 Operationen am Herzen, , , , 
Kantonsspital Laufen A.7.1.F,,,,0
Kantonsspital Laufen A.7.2.F,,,,0
Kantonsspital Laufen A.7.3.F,,,,0
Kantonsspital Laufen A.7.4.F,,,,0
Kantonsspital Laufen A.7.5.F,,,,0
Kantonsspital Laufen A.7.6.F,,,,0
Kantonsspital Laufen A.7.7.M,,,,0
Kantonsspital Laufen A.7.11.M,,,,0
Kantonsspital Laufen A.7.12.M,,,,0
Kantonsspital Laufen A.7.13.M,,,,0
Kantonsspital Laufen A.7.14.M,,,,0
Kantonsspital Laufen A.7.15.M,,,,0
Kantonsspital Laufen A.7.16.M,,,,0
Kantonsspital Laufen A.7.17.M,,,,0
Kantonsspital Laufen A.7.18.P,,,,0
Kantonsspital Laufen B.1 Schlaganfall, , , , 
Kantonsspital Laufen B.1.1.M,0.143,0.162,0.9,28
Kantonsspital Laufen B.1.2.M,,,,0
Kantonsspital Laufen B.1.3.M,,,,<10
Kantonsspital Laufen B.1.4.M,0.176,0.128,1.4,17
Kantonsspital Laufen B.1.5.M,,,,<10
Kantonsspital Laufen B.1.6.P,0,0.079,,0
Kantonsspital Laufen B.1.7.M,0.12,0.112,1.1,25
Kantonsspital Laufen B.1.8.M,0.048,0.112,0.4,21
Kantonsspital Laufen B.1.9.P,0,0.076,,0
Kantonsspital Laufen B.1.9.M,,,,0
Kantonsspital Laufen B.1.10.M,,,,<10
Kantonsspital Laufen B.1.11.M,,,,0
Kantonsspital Laufen B.1.12.P,,,,<10
Kantonsspital Laufen B.1.12.M,,,,<10
Kantonsspital Laufen B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kantonsspital Laufen B.2.1.M,,,,<10
Kantonsspital Laufen B.2.2.P,0,0.005,,0
Kantonsspital Laufen C Geriatrische Fr¸hrehablitation, , , , 
Kantonsspital Laufen C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kantonsspital Laufen C.1.1.F,,,,0
Kantonsspital Laufen D Erkrankungen der Lunge, , , , 
Kantonsspital Laufen D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kantonsspital Laufen D.1.1.M,0.164,0.065,2.5,61
Kantonsspital Laufen D.1.2.M,,,,0
Kantonsspital Laufen D.1.3.M,,,,<10
Kantonsspital Laufen D.1.4.M,,,,<10
Kantonsspital Laufen D.1.5.M,0.176,0.07,2.5,34
Kantonsspital Laufen D.1.6.M,0.4,0.119,3.4,10
Kantonsspital Laufen D.1.7.M,,,,0
Kantonsspital Laufen D.1.8.M,0.135,0.052,2.6,52
Kantonsspital Laufen D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kantonsspital Laufen D.2.1.M,0.158,0.054,2.9,38
Kantonsspital Laufen D.2.2.M,,,,<10
Kantonsspital Laufen D.2.3.M,,,,0
Kantonsspital Laufen D.2.4.M,,,,<10
Kantonsspital Laufen D.2.5.M,,,,0
Kantonsspital Laufen D.2.6.P,,,,<10
Kantonsspital Laufen D.2.6.M,,,,<10
Kantonsspital Laufen D.3 Lungenkrebs, , , , 
Kantonsspital Laufen D.3.1.F,,,,21
Kantonsspital Laufen D.4 Operationen an der Lunge, , , , 
Kantonsspital Laufen D.4.1.M,,,,<10
Kantonsspital Laufen D.4.2.P,,,,0
Kantonsspital Laufen D.4.2.M,,,,0
Kantonsspital Laufen D.4.3.M,,,,0
Kantonsspital Laufen E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kantonsspital Laufen E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kantonsspital Laufen E.1.1.M,0.028,0.008,3.3,36
Kantonsspital Laufen E.1.2.P,0.972,0.931,,35
Kantonsspital Laufen E.2 Hernienoperationen, , , , 
Kantonsspital Laufen E.2.1.M,0,0.002,0,40
Kantonsspital Laufen E.2.2.M,,,,<10
Kantonsspital Laufen E.3 Eingriffe an der Schilddr¸se, , , , 
Kantonsspital Laufen E.3.1.F,,,,0
Kantonsspital Laufen E.3.2.P,,,,0
Kantonsspital Laufen E.3.3.F,,,,0
Kantonsspital Laufen E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kantonsspital Laufen E.4.1.M,,,,<10
Kantonsspital Laufen E.4.2.M,,,,<10
Kantonsspital Laufen E.4.3.M,,,,0
Kantonsspital Laufen E.4.4.M,,,,<10
Kantonsspital Laufen E.4.5.M,,,,<10
Kantonsspital Laufen E.4.6.M,,,,0
Kantonsspital Laufen E.4.7.M,,,,0
Kantonsspital Laufen E.4.8.F,,,,<10
Kantonsspital Laufen E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Kantonsspital Laufen E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,17
Kantonsspital Laufen E.5 Operationen am Magen, , , , 
Kantonsspital Laufen E.5.1.F,,,,0
Kantonsspital Laufen E.5.2.M,,,,0
Kantonsspital Laufen E.5.3.M,,,,0
Kantonsspital Laufen E.6 Operationen am ÷sophagus, , , , 
Kantonsspital Laufen E.6.1.M,,,,0
Kantonsspital Laufen E.7 Operationen am Pankreas, , , , 
Kantonsspital Laufen E.7.1.M,,,,0
Kantonsspital Laufen F Operationen an Gef‰ssen, , , , 
Kantonsspital Laufen F.1 Extrakranielle Gef‰ssoperationen, , , , 
Kantonsspital Laufen F.1.1.M,,,,0
Kantonsspital Laufen F.1.2.M,,,,0
Kantonsspital Laufen F.1.3.F,,,,0
Kantonsspital Laufen F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Kantonsspital Laufen F.2.1.F,,,,0
Kantonsspital Laufen F.2.2.M,,,,0
Kantonsspital Laufen F.2.3.M,,,,0
Kantonsspital Laufen F.2.4.F,,,,0
Kantonsspital Laufen F.2.5.M,,,,0
Kantonsspital Laufen F.3 Operationen an Becken≠/Beinarterien, , , , 
Kantonsspital Laufen F.3.1.F,,,,0
Kantonsspital Laufen F.3.2.M,,,,0
Kantonsspital Laufen F.3.3.M,,,,0
Kantonsspital Laufen F.3.4.M,,,,0
Kantonsspital Laufen F.3.5.M,,,,0
Kantonsspital Laufen F.3.6.M,,,,0
Kantonsspital Laufen F.3.7.M,,,,0
Kantonsspital Laufen F.3.8.F,,,,0
Kantonsspital Laufen F.3.9.F,,,,0
Kantonsspital Laufen F.4 Amputationen, , , , 
Kantonsspital Laufen F.4.1.M,,,,<10
Kantonsspital Laufen F.4.2.M,,,,0
Kantonsspital Laufen G Geburtshilfe und Frauenheilkunde, , , , 
Kantonsspital Laufen G.1 Geburten, , , , 
Kantonsspital Laufen G.1.1.F,,,,105
Kantonsspital Laufen G.1.1.P,0,0,,0
Kantonsspital Laufen G.1.2.P,,,,<10
Kantonsspital Laufen G.1.3.P,,,,<10
Kantonsspital Laufen G.1.4.P,0.219,0.325,,23
Kantonsspital Laufen G.2 Neugeborene, , , , 
Kantonsspital Laufen G.2.1.F,,,,0
Kantonsspital Laufen G.2.2.F,,,,0
Kantonsspital Laufen G.2.3.F,,,,0
Kantonsspital Laufen G.2.4.F,,,,0
Kantonsspital Laufen G.2.5.F,,,,0
Kantonsspital Laufen G.2.6.F,,,,0
Kantonsspital Laufen G.2.7.F,,,,0
Kantonsspital Laufen G.2.8.F,,,,<10
Kantonsspital Laufen G.2.9.F,,,,99
Kantonsspital Laufen G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kantonsspital Laufen G.3.1.M,0,0,0,24
Kantonsspital Laufen G.3.2.P,0.917,0.73,,22
Kantonsspital Laufen G.4 Brustkrebs, , , , 
Kantonsspital Laufen G.4.1.F,,,,16
Kantonsspital Laufen G.5 Eingriffe an der Brust, , , , 
Kantonsspital Laufen G.5.1.F,,,,12
Kantonsspital Laufen G.5.2.F,,,,11
Kantonsspital Laufen G.5.3.P,,,,<10
Kantonsspital Laufen H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kantonsspital Laufen H.1 Entfernung der Niere (Nephrektomie), , , , 
Kantonsspital Laufen H.1.1.M,,,,0
Kantonsspital Laufen H.1.2.P,,,,0
Kantonsspital Laufen H.1.3.P Anteil partielle Nephrektomie,,,,0
Kantonsspital Laufen H.1.3.M,,,,0
Kantonsspital Laufen H.1.4.P,,,,0
Kantonsspital Laufen H.2 Nierensteine, , , , 
Kantonsspital Laufen H.2.1.F,,,,20
Kantonsspital Laufen H.2.2.P,0,0.434,,0
Kantonsspital Laufen H.3 Eingriffe an der Harnblase, , , , 
Kantonsspital Laufen H.3.1.F,,,,<10
Kantonsspital Laufen H.3.2.F,,,,0
Kantonsspital Laufen H.3.3.F,,,,0
Kantonsspital Laufen H.3.4.P,,,,0
Kantonsspital Laufen H.3.5.M,,,,0
Kantonsspital Laufen H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Kantonsspital Laufen H.4.1.M,,,,0
Kantonsspital Laufen H.5 Prostatakarzinom, , , , 
Kantonsspital Laufen H.5.1.F,,,,14
Kantonsspital Laufen H.5.2.M,,,,0
Kantonsspital Laufen I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Kantonsspital Laufen I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Kantonsspital Laufen I.1.1.M,0.062,0.001,71.1,32
Kantonsspital Laufen I.1.2.M,,,,<10
Kantonsspital Laufen I.1.3.M,0,0.001,0,39
Kantonsspital Laufen I.1.4.M,,,,<10
Kantonsspital Laufen I.1.5.M,,,,0
Kantonsspital Laufen I.2 Operationen an der Wirbels‰ule, , , , 
Kantonsspital Laufen I.2.1.F,,,,0
Kantonsspital Laufen I.2.2.M,,,,0
Kantonsspital Laufen I.3 H¸ftgelenknahe Frakturen, , , , 
Kantonsspital Laufen I.3.1.M,0.077,0.056,1.4,13
Kantonsspital Laufen I.3.2.M,,,,<10
Kantonsspital Laufen I.3.3.M,,,,<10
Kantonsspital Laufen I.3.4.M,,,,0
Kantonsspital Laufen I.3.5.M,,,,<10
Kantonsspital Laufen I.3.6.M,,,,<10
Kantonsspital Laufen I.3.7.M,,,,<10
Kantonsspital Laufen I.3.8.M,,,,<10
Kantonsspital Laufen J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Kantonsspital Laufen J.1 Beatmung, , , , 
Kantonsspital Laufen J.1.1.M,,,,0
Kantonsspital Laufen J.2 Sepsis, , , , 
Kantonsspital Laufen J.2.1.M,0.067,0.181,0.4,30
institution indicator,taux observE 2009,taux attendu 2009,SMR 2009,nombre de cas 2009
Hôpital Jules Daler A Maladies cardiaques, , , , 
Hôpital Jules Daler A.1 Infarctus du myocarde, , , , 
Hôpital Jules Daler A.1.1.M,,,,<10
Hôpital Jules Daler A.1.2.M,,,,0
Hôpital Jules Daler A.1.3.M,,,,<10
Hôpital Jules Daler A.1.4.M,,,,0
Hôpital Jules Daler A.1.5.M,,,,0
Hôpital Jules Daler A.1.6.P,0,0.522,,0
Hôpital Jules Daler A.1.7.M,,,,<10
Hôpital Jules Daler A.1.8.M,,,,0
Hôpital Jules Daler A.1.9.P,,,,<10
Hôpital Jules Daler A.1.10.M,,,,0
Hôpital Jules Daler A.1.11.M,,,,0
Hôpital Jules Daler A.2 Insuffisance cardiaque, , , , 
Hôpital Jules Daler A.2.1.M,,,,0
Hôpital Jules Daler A.2.2.M,,,,0
Hôpital Jules Daler A.2.3.M,,,,0
Hôpital Jules Daler A.2.4.M,,,,0
Hôpital Jules Daler A.2.5.M,,,,0
Hôpital Jules Daler A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Hôpital Jules Daler A.3.1.F,,,,<10
Hôpital Jules Daler A.3.2.M,,,,0
Hôpital Jules Daler A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19) mortalitE,,,,0
Hôpital Jules Daler A.3.4.M,,,,<10
Hôpital Jules Daler A.3.5.P,,,,<10
Hôpital Jules Daler A.3.6.F,,,,0
Hôpital Jules Daler A.4 Troubles du rythme cardiaque, , , , 
Hôpital Jules Daler A.4.1.F,,,,<10
Hôpital Jules Daler A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Hôpital Jules Daler A.5.1.F,,,,0
Hôpital Jules Daler A.5.2.F,,,,0
Hôpital Jules Daler A.6 Traitement par ablation, , , , 
Hôpital Jules Daler A.6.1.F,,,,0
Hôpital Jules Daler A.6.2.F,,,,0
Hôpital Jules Daler A.7 OpErations du cúur, , , , 
Hôpital Jules Daler A.7.1.F,,,,0
Hôpital Jules Daler A.7.2.F,,,,0
Hôpital Jules Daler A.7.3.F,,,,0
Hôpital Jules Daler A.7.4.F,,,,0
Hôpital Jules Daler A.7.5.F,,,,0
Hôpital Jules Daler A.7.6.F,,,,0
Hôpital Jules Daler A.7.7.M,,,,0
Hôpital Jules Daler A.7.11.M,,,,0
Hôpital Jules Daler A.7.12.M,,,,0
Hôpital Jules Daler A.7.13.M,,,,0
Hôpital Jules Daler A.7.14.M,,,,0
Hôpital Jules Daler A.7.15.M,,,,0
Hôpital Jules Daler A.7.16.M,,,,0
Hôpital Jules Daler A.7.17.M,,,,0
Hôpital Jules Daler A.7.18.P,,,,0
Hôpital Jules Daler B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Hôpital Jules Daler B.1.1.M,,,,<10
Hôpital Jules Daler B.1.2.M,,,,0
Hôpital Jules Daler B.1.3.M,,,,<10
Hôpital Jules Daler B.1.4.M,,,,<10
Hôpital Jules Daler B.1.5.M,,,,0
Hôpital Jules Daler B.1.6.P,0,0.079,,0
Hôpital Jules Daler B.1.7.M,,,,0
Hôpital Jules Daler B.1.8.M,,,,0
Hôpital Jules Daler B.1.9.P,,,,0
Hôpital Jules Daler B.1.9.M,,,,0
Hôpital Jules Daler B.1.10.M,,,,<10
Hôpital Jules Daler B.1.11.M,,,,0
Hôpital Jules Daler B.1.12.P,0,0.138,,0
Hôpital Jules Daler B.1.12.M,,,,0
Hôpital Jules Daler B.2 Accident ischEmique transitoire (AIT), , , , 
Hôpital Jules Daler B.2.1.M,,,,0
Hôpital Jules Daler B.2.2.P,,,,0
Hôpital Jules Daler C REEducation gEriatrique prEcoce, , , , 
Hôpital Jules Daler C.1 REEducation gEriatrique prEcoce, , , , 
Hôpital Jules Daler C.1.1.F,,,,0
Hôpital Jules Daler D Maladies pulmonaires, , , , 
Hôpital Jules Daler D.1 Pneumonie, , , , 
Hôpital Jules Daler D.1.1.M,,,,<10
Hôpital Jules Daler D.1.2.M,,,,0
Hôpital Jules Daler D.1.3.M,,,,0
Hôpital Jules Daler D.1.4.M,,,,<10
Hôpital Jules Daler D.1.5.M,,,,<10
Hôpital Jules Daler D.1.6.M,,,,0
Hôpital Jules Daler D.1.7.M,,,,0
Hôpital Jules Daler D.1.8.M,,,,<10
Hôpital Jules Daler D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Hôpital Jules Daler D.2.1.M,,,,0
Hôpital Jules Daler D.2.2.M,,,,0
Hôpital Jules Daler D.2.3.M,,,,0
Hôpital Jules Daler D.2.4.M,,,,0
Hôpital Jules Daler D.2.5.M,,,,0
Hôpital Jules Daler D.2.6.P,,,,0
Hôpital Jules Daler D.2.6.M,,,,0
Hôpital Jules Daler D.3 Cancer du poumon (carcinome bronchique), , , , 
Hôpital Jules Daler D.3.1.F,,,,0
Hôpital Jules Daler D.4 OpErations du poumon, , , , 
Hôpital Jules Daler D.4.1.M,,,,0
Hôpital Jules Daler D.4.2.P,,,,0
Hôpital Jules Daler D.4.2.M,,,,0
Hôpital Jules Daler D.4.3.M,,,,0
Hôpital Jules Daler E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Hôpital Jules Daler E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Hôpital Jules Daler E.1.1.M,0,0.001,0,119
Hôpital Jules Daler E.1.2.P,0.95,0.931,,113
Hôpital Jules Daler E.2 REparations de hernie, , , , 
Hôpital Jules Daler E.2.1.M,0,0.001,0,302
Hôpital Jules Daler E.2.2.M,,,,0
Hôpital Jules Daler E.3 OpErations de la thyroÔde, , , , 
Hôpital Jules Daler E.3.1.F,,,,82
Hôpital Jules Daler E.3.2.P,0,0.003,,0
Hôpital Jules Daler E.3.3.F,,,,0
Hôpital Jules Daler E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Hôpital Jules Daler E.4.1.M,0,0.031,0,60
Hôpital Jules Daler E.4.2.M,0,0.02,0,13
Hôpital Jules Daler E.4.3.M,,,,0
Hôpital Jules Daler E.4.4.M,,,,<10
