hospital_indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008
Asana Gruppe AG Spital Menziken E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Asana Gruppe AG Spital Menziken E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Asana Gruppe AG Spital Menziken E.1.1.M,0,0.002,0,42
Asana Gruppe AG Spital Menziken E.1.2.P,0.833,0.92,,35
Asana Gruppe AG Spital Menziken E.2 Hernienoperationen, , , , 
Asana Gruppe AG Spital Menziken E.2.1.M,0,0.001,0,108
Asana Gruppe AG Spital Menziken E.2.2.M,,,,<10
Asana Gruppe AG Spital Menziken E.3 Eingriffe an der Schilddr¸se, , , , 
Asana Gruppe AG Spital Menziken E.3.1.F,,,,<10
Asana Gruppe AG Spital Menziken E.3.2.P,0,0.002,,0
Asana Gruppe AG Spital Menziken E.3.3.F,,,,...
Asana Gruppe AG Spital Menziken E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Asana Gruppe AG Spital Menziken E.4.1.M,0,0.081,0,11
Asana Gruppe AG Spital Menziken E.4.2.M,,,,<10
Asana Gruppe AG Spital Menziken E.4.3.M,,,,0
Asana Gruppe AG Spital Menziken E.4.4.M,,,,<10
Asana Gruppe AG Spital Menziken E.4.5.M,,,,<10
Asana Gruppe AG Spital Menziken E.4.6.M,,,,0
Asana Gruppe AG Spital Menziken E.4.7.M,,,,0
Asana Gruppe AG Spital Menziken E.4.8.F,,,,<10
Asana Gruppe AG Spital Menziken E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Asana Gruppe AG Spital Menziken E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Asana Gruppe AG Spital Menziken E.5 Operationen am Magen, , , , 
Asana Gruppe AG Spital Menziken E.5.1.F,,,,0
Asana Gruppe AG Spital Menziken E.5.2.M,,,,0
Asana Gruppe AG Spital Menziken E.5.3.M,,,,0
Asana Gruppe AG Spital Menziken E.6 Operationen am ÷sophagus, , , , 
Asana Gruppe AG Spital Menziken E.6.1.M,,,,0
Asana Gruppe AG Spital Menziken E.7 Operationen am Pankreas, , , , 
Asana Gruppe AG Spital Menziken E.7.1.M,,,,0
Asana Gruppe AG Spital Menziken F Operationen an Gef‰ssen, , , , 
Asana Gruppe AG Spital Menziken F.1 Extrakranielle Gef‰ssoperationen, , , , 
Asana Gruppe AG Spital Menziken F.1.1.M,,,,0
Asana Gruppe AG Spital Menziken F.1.2.M,,,,0
Asana Gruppe AG Spital Menziken F.1.3.F,,,,0
Asana Gruppe AG Spital Menziken F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Asana Gruppe AG Spital Menziken F.2.1.F,,,,0
Asana Gruppe AG Spital Menziken F.2.2.M,,,,0
Asana Gruppe AG Spital Menziken F.2.3.M,,,,0
Asana Gruppe AG Spital Menziken F.2.4.F,,,,0
Asana Gruppe AG Spital Menziken F.2.5.M,,,,0
Asana Gruppe AG Spital Menziken F.3 Operationen an Becken≠/Beinarterien, , , , 
Asana Gruppe AG Spital Menziken F.3.1.F,,,,0
Asana Gruppe AG Spital Menziken F.3.2.M,...,...,...,...
Asana Gruppe AG Spital Menziken F.3.3.M,...,...,...,...
Asana Gruppe AG Spital Menziken F.3.4.M,...,...,...,...
Asana Gruppe AG Spital Menziken F.3.5.M,,,,0
Asana Gruppe AG Spital Menziken F.3.6.M,,,,0
Asana Gruppe AG Spital Menziken F.3.7.M,,,,0
Asana Gruppe AG Spital Menziken F.3.8.F,,,,0
Asana Gruppe AG Spital Menziken F.3.9.F,,,,0
Asana Gruppe AG Spital Menziken F.4 Amputationen, , , , 
Asana Gruppe AG Spital Menziken F.4.1.M,,,,<10
Asana Gruppe AG Spital Menziken F.4.2.M,,,,0
Asana Gruppe AG Spital Menziken G Geburtshilfe und Frauenheilkunde, , , , 
Asana Gruppe AG Spital Menziken G.1 Geburten, , , , 
Asana Gruppe AG Spital Menziken G.1.1.F,,,,212
Asana Gruppe AG Spital Menziken G.1.1.P,0,0,,0
Asana Gruppe AG Spital Menziken G.1.2.P,,,,<10
Asana Gruppe AG Spital Menziken G.1.3.P,0.426,0.291,,58
Asana Gruppe AG Spital Menziken G.1.4.P,0.358,0.328,,76
Asana Gruppe AG Spital Menziken G.2 Neugeborene, , , , 
Asana Gruppe AG Spital Menziken G.2.1.F,,,,...
Asana Gruppe AG Spital Menziken G.2.2.F,,,,...
Asana Gruppe AG Spital Menziken G.2.3.F,,,,...
Asana Gruppe AG Spital Menziken G.2.4.F,,,,...
Asana Gruppe AG Spital Menziken G.2.5.F,,,,...
Asana Gruppe AG Spital Menziken G.2.6.F,,,,...
Asana Gruppe AG Spital Menziken G.2.7.F,,,,...
Asana Gruppe AG Spital Menziken G.2.8.F,,,,...
Asana Gruppe AG Spital Menziken G.2.9.F,,,,...
Asana Gruppe AG Spital Menziken G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Asana Gruppe AG Spital Menziken G.3.1.M,0,0,,50
Asana Gruppe AG Spital Menziken G.3.2.P,0.532,0.707,,25
Asana Gruppe AG Spital Menziken G.4 Brustkrebs, , , , 
Asana Gruppe AG Spital Menziken G.4.1.F,,,,<10
Asana Gruppe AG Spital Menziken G.5 Eingriffe an der Brust, , , , 
Asana Gruppe AG Spital Menziken G.5.1.F,,,,<10
Asana Gruppe AG Spital Menziken G.5.2.F,,,,<10
Asana Gruppe AG Spital Menziken G.5.3.P,,,,<10
Asana Gruppe AG Spital Menziken H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Asana Gruppe AG Spital Menziken H.1 Entfernung der Niere (Nephrektomie), , , , 
Asana Gruppe AG Spital Menziken H.1.1.M,,,,<10
Asana Gruppe AG Spital Menziken H.1.2.P,0,0.242,,0
Asana Gruppe AG Spital Menziken H.1.3.P Anteil partielle Nephrektomie,,,,<10
Asana Gruppe AG Spital Menziken H.1.3.M,,,,<10
Asana Gruppe AG Spital Menziken H.1.4.P,0,0.16,,0
Asana Gruppe AG Spital Menziken H.2 Nierensteine, , , , 
Asana Gruppe AG Spital Menziken H.2.1.F,,,,55
Asana Gruppe AG Spital Menziken H.2.2.P,0.418,0.43,,23
Asana Gruppe AG Spital Menziken H.3 Eingriffe an der Harnblase, , , , 
Asana Gruppe AG Spital Menziken H.3.1.F,,,,31
Asana Gruppe AG Spital Menziken H.3.2.F,,,,28
Asana Gruppe AG Spital Menziken H.3.3.F,,,,28
Asana Gruppe AG Spital Menziken H.3.4.P,...,...,,...
Asana Gruppe AG Spital Menziken H.3.5.M,,,,0
Asana Gruppe AG Spital Menziken H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Asana Gruppe AG Spital Menziken H.4.1.M,0,0.003,0,49
Asana Gruppe AG Spital Menziken H.5 Prostatakarzinom, , , , 
Asana Gruppe AG Spital Menziken H.5.1.F,,,,26
Asana Gruppe AG Spital Menziken H.5.2.M,,,,0
Asana Gruppe AG Spital Menziken I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Asana Gruppe AG Spital Menziken I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Asana Gruppe AG Spital Menziken I.1.1.M,0,0.001,0,61
Asana Gruppe AG Spital Menziken I.1.2.M,,,,<10
Asana Gruppe AG Spital Menziken I.1.3.M,0,0,0,77
Asana Gruppe AG Spital Menziken I.1.4.M,,,,<10
Asana Gruppe AG Spital Menziken I.1.5.M,,,,0
Asana Gruppe AG Spital Menziken I.2 Operationen an der Wirbels‰ule, , , , 
Asana Gruppe AG Spital Menziken I.2.1.F,,,,<10
Asana Gruppe AG Spital Menziken I.2.2.M,,,,0
Asana Gruppe AG Spital Menziken I.3 H¸ftgelenknahe Frakturen, , , , 
Asana Gruppe AG Spital Menziken I.3.1.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.2.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.3.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.4.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.5.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.6.M,,,,<10
Asana Gruppe AG Spital Menziken I.3.7.M,,,,0
Asana Gruppe AG Spital Menziken I.3.8.M,0,0.043,0,11
Asana Gruppe AG Spital Menziken J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Asana Gruppe AG Spital Menziken J.1 Beatmung, , , , 
Asana Gruppe AG Spital Menziken J.1.1.M,,,,0
Asana Gruppe AG Spital Menziken J.2 Sepsis, , , , 
Asana Gruppe AG Spital Menziken J.2.1.M,0,0.173,0,17
institution indicator,taux observE 2008,taux attendu 2008,SMR 2008,nombre de cas 2008
Clinique Générale Garcia ­Ste­Anne SA A Maladies cardiaques, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.1 Infarctus du myocarde, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.1.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.6.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.8.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.9.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.10.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.1.11.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.2 Insuffisance cardiaque, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.2.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.2.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.2.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.2.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.2.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Clinique Générale Garcia ­Ste­Anne SA A.3.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19) mortalitE,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3.5.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.3.6.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.4 Troubles du rythme cardiaque, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.4.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.5.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.5.2.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.6 Traitement par ablation, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.6.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.6.2.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7 OpErations du cúur, , , , 
Clinique Générale Garcia ­Ste­Anne SA A.7.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.2.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.3.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.4.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.5.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.6.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.11.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.12.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.13.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.14.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.15.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.16.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.17.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA A.7.18.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Clinique Générale Garcia ­Ste­Anne SA B.1.1.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA B.1.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.4.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA B.1.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.6.P,...,...,,...
Clinique Générale Garcia ­Ste­Anne SA B.1.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.8.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.9.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.9.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.10.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA B.1.11.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.12.P,0,0.157,,0
Clinique Générale Garcia ­Ste­Anne SA B.1.12.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.2 Accident ischEmique transitoire (AIT), , , , 
Clinique Générale Garcia ­Ste­Anne SA B.2.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA B.2.2.P,...,...,,...
Clinique Générale Garcia ­Ste­Anne SA C REEducation gEriatrique prEcoce, , , , 
Clinique Générale Garcia ­Ste­Anne SA C.1 REEducation gEriatrique prEcoce, , , , 
Clinique Générale Garcia ­Ste­Anne SA C.1.1.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA D Maladies pulmonaires, , , , 
Clinique Générale Garcia ­Ste­Anne SA D.1 Pneumonie, , , , 
Clinique Générale Garcia ­Ste­Anne SA D.1.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.6.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.1.8.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Clinique Générale Garcia ­Ste­Anne SA D.2.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.2.2.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA D.2.3.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA D.2.4.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA D.2.5.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA D.2.6.P,...,...,,...
Clinique Générale Garcia ­Ste­Anne SA D.2.6.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA D.3 Cancer du poumon (carcinome bronchique), , , , 
Clinique Générale Garcia ­Ste­Anne SA D.3.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.4 OpErations du poumon, , , , 
Clinique Générale Garcia ­Ste­Anne SA D.4.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.4.2.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.4.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA D.4.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Clinique Générale Garcia ­Ste­Anne SA E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Clinique Générale Garcia ­Ste­Anne SA E.1.1.M,0,0.002,0,37
Clinique Générale Garcia ­Ste­Anne SA E.1.2.P,1,0.92,,37
Clinique Générale Garcia ­Ste­Anne SA E.2 REparations de hernie, , , , 
Clinique Générale Garcia ­Ste­Anne SA E.2.1.M,0,0.001,0,84
Clinique Générale Garcia ­Ste­Anne SA E.2.2.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.3 OpErations de la thyroÔde, , , , 
Clinique Générale Garcia ­Ste­Anne SA E.3.1.F,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.3.2.P,0,0.002,,0
Clinique Générale Garcia ­Ste­Anne SA E.3.3.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Clinique Générale Garcia ­Ste­Anne SA E.4.1.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.4.2.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.4.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.4.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.4.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.4.6.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.4.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.4.8.F,,,,<10
Clinique Générale Garcia ­Ste­Anne SA E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.4.10.F Interventions colorectales locales affection autre que cancer colorectal,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.5 OpErations de l'estomac, , , , 
Clinique Générale Garcia ­Ste­Anne SA E.5.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.5.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.5.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.6 OpErations de líúsophage, , , , 
Clinique Générale Garcia ­Ste­Anne SA E.6.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA E.7 OpErations du pancrEas, , , , 
Clinique Générale Garcia ­Ste­Anne SA E.7.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F OpErations de vaisseaux, , , , 
Clinique Générale Garcia ­Ste­Anne SA F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Clinique Générale Garcia ­Ste­Anne SA F.1.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.1.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.1.3.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Clinique Générale Garcia ­Ste­Anne SA F.2.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.2.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.2.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.2.4.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.2.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3 OpErations des artËres du bassin et des jambes, , , , 
Clinique Générale Garcia ­Ste­Anne SA F.3.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3.2.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA F.3.3.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA F.3.4.M,...,...,...,...
Clinique Générale Garcia ­Ste­Anne SA F.3.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3.6.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3.8.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.3.9.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA F.4 Amputations, , , , 
Clinique Générale Garcia ­Ste­Anne SA F.4.1.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA F.4.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA G GynEcologie et obstEtrique, , , , 
Clinique Générale Garcia ­Ste­Anne SA G.1 Accouchements, , , , 
Clinique Générale Garcia ­Ste­Anne SA G.1.1.F,,,,<10
Clinique Générale Garcia ­Ste­Anne SA G.1.1.P,0,0,,0
Clinique Générale Garcia ­Ste­Anne SA G.1.2.P,0,0.028,,0
Clinique Générale Garcia ­Ste­Anne SA G.1.3.P,0,0.291,,0
Clinique Générale Garcia ­Ste­Anne SA G.1.4.P,0,0.328,,0
Clinique Générale Garcia ­Ste­Anne SA G.2 Nouveau≠nEs, , , , 
Clinique Générale Garcia ­Ste­Anne SA G.2.1.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.2.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.3.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.4.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.5.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.6.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.7.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.8.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.2.9.F,,,,...
Clinique Générale Garcia ­Ste­Anne SA G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Clinique Générale Garcia ­Ste­Anne SA G.3.1.M,0,0,,29
Clinique Générale Garcia ­Ste­Anne SA G.3.2.P,0.655,0.707,,19
Clinique Générale Garcia ­Ste­Anne SA G.4 Cancer du sein, , , , 
Clinique Générale Garcia ­Ste­Anne SA G.4.1.F,,,,46
Clinique Générale Garcia ­Ste­Anne SA G.5 Interventions du sein, , , , 
Clinique Générale Garcia ­Ste­Anne SA G.5.1.F,,,,29
Clinique Générale Garcia ­Ste­Anne SA G.5.2.F,,,,23
Clinique Générale Garcia ­Ste­Anne SA G.5.3.P,,,,<10
Clinique Générale Garcia ­Ste­Anne SA H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Clinique Générale Garcia ­Ste­Anne SA H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Clinique Générale Garcia ­Ste­Anne SA H.1.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.1.2.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.1.3.P NEphrectomie partielle pourcentage,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.1.3.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.1.4.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.2 Calculs rEnaux, , , , 
Clinique Générale Garcia ­Ste­Anne SA H.2.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.2.2.P,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.3 OpErations de la vessie, , , , 
Clinique Générale Garcia ­Ste­Anne SA H.3.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.3.2.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.3.3.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.3.4.P,...,...,,...
Clinique Générale Garcia ­Ste­Anne SA H.3.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.4 REsection prostatique transurEtrale (TURP), , , , 
Clinique Générale Garcia ­Ste­Anne SA H.4.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.5 Carcinome de la prostate, , , , 
Clinique Générale Garcia ­Ste­Anne SA H.5.1.F,,,,0
Clinique Générale Garcia ­Ste­Anne SA H.5.2.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I Affections orthopEdiques et traumatologiques, , , , 
Clinique Générale Garcia ­Ste­Anne SA I.1 Remplacement de l'articulation endoprothËse totale (EPT), , , , 
Clinique Générale Garcia ­Ste­Anne SA I.1.1.M,0,0.001,0,194
Clinique Générale Garcia ­Ste­Anne SA I.1.2.M,0,0.007,0,27
Clinique Générale Garcia ­Ste­Anne SA I.1.3.M,0,0,0,126
Clinique Générale Garcia ­Ste­Anne SA I.1.4.M,0,0.001,0,20
Clinique Générale Garcia ­Ste­Anne SA I.1.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I.2 OpErations de la colonne vertEbrale, , , , 
Clinique Générale Garcia ­Ste­Anne SA I.2.1.F,,,,211
Clinique Générale Garcia ­Ste­Anne SA I.2.2.M,0,0,0,103
Clinique Générale Garcia ­Ste­Anne SA I.3 Fractures mEtaphysaires de la hanche, , , , 
Clinique Générale Garcia ­Ste­Anne SA I.3.1.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA I.3.2.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA I.3.3.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA I.3.4.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I.3.5.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I.3.6.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I.3.7.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA I.3.8.M,,,,<10
Clinique Générale Garcia ­Ste­Anne SA J Affections complexes hEtErogËnes (indicateur pour peer review), , , , 
Clinique Générale Garcia ­Ste­Anne SA J.1 Respiration artificielle, , , , 
Clinique Générale Garcia ­Ste­Anne SA J.1.1.M,,,,0
Clinique Générale Garcia ­Ste­Anne SA J.2 Etats septiques, , , , 
Clinique Générale Garcia ­Ste­Anne SA J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Asana Gruppe AG Spital Leuggern A Erkrankungen des Herzens, , , , 
Asana Gruppe AG Spital Leuggern A.1 Herzinfarkt, , , , 
Asana Gruppe AG Spital Leuggern A.1.1.M,0,0.053,0,24
Asana Gruppe AG Spital Leuggern A.1.2.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.3.M,0,0.027,0,12
Asana Gruppe AG Spital Leuggern A.1.4.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.5.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.6.P,,,,<10
Asana Gruppe AG Spital Leuggern A.1.7.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.8.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.9.P,,,,<10
Asana Gruppe AG Spital Leuggern A.1.10.M,,,,<10
Asana Gruppe AG Spital Leuggern A.1.11.M,,,,<10
Asana Gruppe AG Spital Leuggern A.2 Herzinsuffizienz, , , , 
Asana Gruppe AG Spital Leuggern A.2.1.M,0.2,0.115,1.7,30
Asana Gruppe AG Spital Leuggern A.2.2.M,,,,0
Asana Gruppe AG Spital Leuggern A.2.3.M,,,,<10
Asana Gruppe AG Spital Leuggern A.2.4.M,0.182,0.086,2.1,11
Asana Gruppe AG Spital Leuggern A.2.5.M,0.222,0.137,1.6,18
Asana Gruppe AG Spital Leuggern A.3 Linksherzkatheter (LHK), , , , 
Asana Gruppe AG Spital Leuggern A.3.1.F,,,,<10
Asana Gruppe AG Spital Leuggern A.3.2.M,,,,<10
Asana Gruppe AG Spital Leuggern A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,<10
