hospital_indicator,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011
Spitalverbund AR Spital Herisau A.7.1.F,,,,0
Spitalverbund AR Spital Herisau A.7.2.F,,,,0
Spitalverbund AR Spital Herisau A.7.3.F,,,,0
Spitalverbund AR Spital Herisau A.7.4.F,,,,0
Spitalverbund AR Spital Herisau A.7.5.F,,,,0
Spitalverbund AR Spital Herisau A.7.6.F,,,,0
Spitalverbund AR Spital Herisau A.7.7.M,,,,0
Spitalverbund AR Spital Herisau A.7.8.M,,,,0
Spitalverbund AR Spital Herisau A.7.9.M,,,,0
Spitalverbund AR Spital Herisau A.7.10.M,,,,0
Spitalverbund AR Spital Herisau A.7.11.M,,,,0
Spitalverbund AR Spital Herisau A.7.12.M,,,,0
Spitalverbund AR Spital Herisau A.7.13.M,,,,0
Spitalverbund AR Spital Herisau A.7.14.M,,,,0
Spitalverbund AR Spital Herisau A.7.15.M,,,,0
Spitalverbund AR Spital Herisau A.7.16.M,,,,0
Spitalverbund AR Spital Herisau A.7.17.M,,,,0
Spitalverbund AR Spital Herisau A.7.18.P,,,,0
Spitalverbund AR Spital Herisau B.1 Schlaganfall, , , , 
Spitalverbund AR Spital Herisau B.1.1.M,0.043,0.108,0.4,47
Spitalverbund AR Spital Herisau B.1.2.M,,,,<10
Spitalverbund AR Spital Herisau B.1.3.M,,,,<10
Spitalverbund AR Spital Herisau B.1.4.M,0,0.103,0,27
Spitalverbund AR Spital Herisau B.1.5.M,0.1,0.176,0.6,10
Spitalverbund AR Spital Herisau B.1.6.P,0,0.109,,0
Spitalverbund AR Spital Herisau B.1.7.M,0.04,0.064,0.6,25
Spitalverbund AR Spital Herisau B.1.8.M,0.045,0.065,0.7,22
Spitalverbund AR Spital Herisau B.1.9.P,0,0.108,,0
Spitalverbund AR Spital Herisau B.1.9.M,,,,0
Spitalverbund AR Spital Herisau B.1.10.M,,,,<10
Spitalverbund AR Spital Herisau B.1.11.M,,,,<10
Spitalverbund AR Spital Herisau B.1.12.P,0.319,0.1,,15
Spitalverbund AR Spital Herisau B.1.12.M,0,0.092,0,15
Spitalverbund AR Spital Herisau B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Spitalverbund AR Spital Herisau B.2.1.M,0,0.005,0,16
Spitalverbund AR Spital Herisau B.2.2.P,0,0.006,,0
Spitalverbund AR Spital Herisau C Geriatrische Fr¸hrehablitation, , , , 
Spitalverbund AR Spital Herisau C.1 Geriatrische Fr¸hrehabilitation, , , , 
Spitalverbund AR Spital Herisau C.1.1.F,,,,0
Spitalverbund AR Spital Herisau C.1.2.P,,,,0
Spitalverbund AR Spital Herisau C.1.3.S,,,,0
Spitalverbund AR Spital Herisau D Erkrankungen der Lunge, , , , 
Spitalverbund AR Spital Herisau D.1 Lungenentz¸ndung (Pneumonie), , , , 
Spitalverbund AR Spital Herisau D.1.1.M,0.091,0.048,1.9,66
Spitalverbund AR Spital Herisau D.1.2.M,,,,<10
Spitalverbund AR Spital Herisau D.1.3.M,0.071,0.006,11.8,14
Spitalverbund AR Spital Herisau D.1.4.M,0,0.035,0,18
Spitalverbund AR Spital Herisau D.1.5.M,0.115,0.067,1.7,26
Spitalverbund AR Spital Herisau D.1.6.M,,,,<10
Spitalverbund AR Spital Herisau D.1.7.M,,,,<10
Spitalverbund AR Spital Herisau D.1.8.M,0.1,0.037,2.7,60
Spitalverbund AR Spital Herisau D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Spitalverbund AR Spital Herisau D.2.1.M,0.074,0.044,1.7,27
Spitalverbund AR Spital Herisau D.2.2.M,,,,<10
Spitalverbund AR Spital Herisau D.2.3.M,,,,<10
Spitalverbund AR Spital Herisau D.2.4.M,,,,<10
Spitalverbund AR Spital Herisau D.2.5.M,,,,0
Spitalverbund AR Spital Herisau D.2.6.P,0.37,0.369,,10
Spitalverbund AR Spital Herisau D.2.6.M,0,0.037,0,10
Spitalverbund AR Spital Herisau D.3 Lungenkrebs, , , , 
Spitalverbund AR Spital Herisau D.3.1.F,,,,13
Spitalverbund AR Spital Herisau D.4 Operationen an der Lunge, , , , 
Spitalverbund AR Spital Herisau D.4.1.M,,,,0
Spitalverbund AR Spital Herisau D.4.2.P,,,,0
Spitalverbund AR Spital Herisau D.4.2.M,,,,0
Spitalverbund AR Spital Herisau D.4.3.M,,,,0
Spitalverbund AR Spital Herisau D.4.4.P,,,,0
Spitalverbund AR Spital Herisau E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Spitalverbund AR Spital Herisau E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Spitalverbund AR Spital Herisau E.1.1.M,0,0.002,0,72
Spitalverbund AR Spital Herisau E.1.2.P,0.889,0.935,,64
Spitalverbund AR Spital Herisau E.2 Hernienoperationen, , , , 
Spitalverbund AR Spital Herisau E.2.1.M,0,0.001,0,89
Spitalverbund AR Spital Herisau E.2.2.M,,,,<10
Spitalverbund AR Spital Herisau E.3 Eingriffe an der Schilddr¸se, , , , 
Spitalverbund AR Spital Herisau E.3.1.F,,,,<10
Spitalverbund AR Spital Herisau E.3.2.P,0,0.004,,0
Spitalverbund AR Spital Herisau E.3.3.F,,,,0
Spitalverbund AR Spital Herisau E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Spitalverbund AR Spital Herisau E.4.1.M,0.067,0.058,1.2,45
Spitalverbund AR Spital Herisau E.4.2.M,,,,<10
Spitalverbund AR Spital Herisau E.4.3.M,,,,<10
Spitalverbund AR Spital Herisau E.4.4.M,,,,<10
Spitalverbund AR Spital Herisau E.4.5.M,,,,<10
Spitalverbund AR Spital Herisau E.4.6.M,0,0.085,0,10
Spitalverbund AR Spital Herisau E.4.7.M,,,,<10
Spitalverbund AR Spital Herisau E.4.8.F,,,,12
Spitalverbund AR Spital Herisau E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Spitalverbund AR Spital Herisau E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Spitalverbund AR Spital Herisau E.5 Operationen am Magen, , , , 
Spitalverbund AR Spital Herisau E.5.1.F,,,,0
Spitalverbund AR Spital Herisau E.5.2.M,,,,0
Spitalverbund AR Spital Herisau E.5.3.M,,,,0
Spitalverbund AR Spital Herisau E.6 Operationen am ÷sophagus, , , , 
Spitalverbund AR Spital Herisau E.6.1.M,,,,0
Spitalverbund AR Spital Herisau E.7 Operationen am Pankreas, , , , 
Spitalverbund AR Spital Herisau E.7.1.M,,,,0
Spitalverbund AR Spital Herisau F Operationen an Gef‰ssen, , , , 
Spitalverbund AR Spital Herisau F.1 Extrakranielle Gef‰ssoperationen, , , , 
Spitalverbund AR Spital Herisau F.1.1.M,,,,0
Spitalverbund AR Spital Herisau F.1.2.M,,,,0
Spitalverbund AR Spital Herisau F.1.3.F,,,,0
Spitalverbund AR Spital Herisau F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Spitalverbund AR Spital Herisau F.2.1.F,,,,0
Spitalverbund AR Spital Herisau F.2.2.M,,,,0
Spitalverbund AR Spital Herisau F.2.3.M,,,,0
Spitalverbund AR Spital Herisau F.2.4.F,,,,0
Spitalverbund AR Spital Herisau F.2.5.M,,,,<10
Spitalverbund AR Spital Herisau F.3 Operationen an Becken≠/Beinarterien, , , , 
Spitalverbund AR Spital Herisau F.3.1.F,,,,15
Spitalverbund AR Spital Herisau F.3.2.M,,,,<10
Spitalverbund AR Spital Herisau F.3.3.M,,,,0
Spitalverbund AR Spital Herisau F.3.4.M,,,,0
Spitalverbund AR Spital Herisau F.3.5.M,,,,<10
Spitalverbund AR Spital Herisau F.3.6.M,,,,<10
Spitalverbund AR Spital Herisau F.3.7.M,,,,<10
Spitalverbund AR Spital Herisau F.3.8.F,,,,0
Spitalverbund AR Spital Herisau F.3.9.F,,,,<10
Spitalverbund AR Spital Herisau F.4 Amputationen, , , , 
Spitalverbund AR Spital Herisau F.4.1.M,0,0.038,0,12
Spitalverbund AR Spital Herisau F.4.2.M,,,,<10
Spitalverbund AR Spital Herisau F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Spitalverbund AR Spital Herisau F.5.1.F,,,,0
Spitalverbund AR Spital Herisau F.5.2.F,,,,0
Spitalverbund AR Spital Herisau F.5.3.F,,,,<10
Spitalverbund AR Spital Herisau G Geburtshilfe und Frauenheilkunde, , , , 
Spitalverbund AR Spital Herisau G.1 Geburten, , , , 
Spitalverbund AR Spital Herisau G.1.1.F,,,,537
Spitalverbund AR Spital Herisau G.1.1.P,0,0,,0
Spitalverbund AR Spital Herisau G.1.2.P,,,,<10
Spitalverbund AR Spital Herisau G.1.3.P,0.277,0.264,,119
Spitalverbund AR Spital Herisau G.1.4.P,0.201,0.33,,108
Spitalverbund AR Spital Herisau G.2 Neugeborene, , , , 
Spitalverbund AR Spital Herisau G.2.1.F,,,,0
Spitalverbund AR Spital Herisau G.2.2.F,,,,0
Spitalverbund AR Spital Herisau G.2.3.F,,,,0
Spitalverbund AR Spital Herisau G.2.4.F,,,,0
Spitalverbund AR Spital Herisau G.2.5.F,,,,0
Spitalverbund AR Spital Herisau G.2.6.F,,,,0
Spitalverbund AR Spital Herisau G.2.7.F,,,,<10
Spitalverbund AR Spital Herisau G.2.8.F,,,,15
Spitalverbund AR Spital Herisau G.2.9.F,,,,522
Spitalverbund AR Spital Herisau G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Spitalverbund AR Spital Herisau G.3.1.M,0,0,0,46
Spitalverbund AR Spital Herisau G.3.2.P,0.8,0.743,,36
Spitalverbund AR Spital Herisau G.4 Brustkrebs, , , , 
Spitalverbund AR Spital Herisau G.4.1.F,,,,38
Spitalverbund AR Spital Herisau G.5 Eingriffe an der Brust, , , , 
Spitalverbund AR Spital Herisau G.5.1.F,,,,30
Spitalverbund AR Spital Herisau G.5.2.F,,,,20
Spitalverbund AR Spital Herisau G.5.3.P,0.7,0.714,,14
Spitalverbund AR Spital Herisau H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Spitalverbund AR Spital Herisau H.1 Entfernung der Niere (Nephrektomie), , , , 
Spitalverbund AR Spital Herisau H.1.1.M,,,,<10
Spitalverbund AR Spital Herisau H.1.2.P,,,,<10
Spitalverbund AR Spital Herisau H.1.3.P Anteil partielle Nephrektomie,,,,<10
Spitalverbund AR Spital Herisau H.1.3.M,,,,<10
Spitalverbund AR Spital Herisau H.1.4.P,0,0.272,,0
Spitalverbund AR Spital Herisau H.2 Nierensteine, , , , 
Spitalverbund AR Spital Herisau H.2.1.F,,,,42
Spitalverbund AR Spital Herisau H.2.2.P,0.31,0.429,,13
Spitalverbund AR Spital Herisau H.3 Eingriffe an der Harnblase, , , , 
Spitalverbund AR Spital Herisau H.3.1.F,,,,22
Spitalverbund AR Spital Herisau H.3.2.F,,,,18
Spitalverbund AR Spital Herisau H.3.3.F,,,,<10
Spitalverbund AR Spital Herisau H.3.4.P,0,0.104,,0
Spitalverbund AR Spital Herisau H.3.5.M,,,,<10
Spitalverbund AR Spital Herisau H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Spitalverbund AR Spital Herisau H.4.1.M,0,0.002,0,48
Spitalverbund AR Spital Herisau H.5 Prostatakarzinom, , , , 
Spitalverbund AR Spital Herisau H.5.1.F,,,,45
Spitalverbund AR Spital Herisau H.5.2.M,0,0.001,0,15
Spitalverbund AR Spital Herisau I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Spitalverbund AR Spital Herisau I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Spitalverbund AR Spital Herisau I.1.1.M,0,0.002,0,68
Spitalverbund AR Spital Herisau I.1.2.M,,,,<10
Spitalverbund AR Spital Herisau I.1.3.M,0.019,0.001,19.6,52
Spitalverbund AR Spital Herisau I.1.4.M,,,,<10
Spitalverbund AR Spital Herisau I.1.5.M,,,,0
Spitalverbund AR Spital Herisau I.2 Operationen an der Wirbels‰ule, , , , 
Spitalverbund AR Spital Herisau I.2.1.F,,,,223
Spitalverbund AR Spital Herisau I.2.2.M,0,0.001,0,72
Spitalverbund AR Spital Herisau I.3 H¸ftgelenknahe Frakturen, , , , 
Spitalverbund AR Spital Herisau I.3.1.M,0.043,0.028,1.6,23
Spitalverbund AR Spital Herisau I.3.2.M,,,,0
Spitalverbund AR Spital Herisau I.3.3.M,,,,<10
Spitalverbund AR Spital Herisau I.3.4.M,,,,<10
Spitalverbund AR Spital Herisau I.3.5.M,,,,<10
Spitalverbund AR Spital Herisau I.3.6.M,,,,<10
Spitalverbund AR Spital Herisau I.3.7.M,,,,<10
Spitalverbund AR Spital Herisau I.3.8.M,0.04,0.05,0.8,25
"Spitalverbund AR Spital Herisau J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Spitalverbund AR Spital Herisau J.1 Beatmung, , , , 
Spitalverbund AR Spital Herisau J.1.1.M,,,,0
Spitalverbund AR Spital Herisau J.2 Sepsis, , , , 
Spitalverbund AR Spital Herisau J.2.1.M,0.224,0.157,1.4,49
institution indicator,taux observE 2011,taux attendu 2011,SMR 2011,nombre de cas 2011
Clinique des Grangettes A Maladies cardiaques, , , , 
Clinique des Grangettes A.1 Infarctus du myocarde, , , , 
Clinique des Grangettes A.1.1.M,,,,<10
Clinique des Grangettes A.1.2.M,,,,0
Clinique des Grangettes A.1.3.M,,,,<10
Clinique des Grangettes A.1.4.M,,,,<10
Clinique des Grangettes A.1.5.M,,,,0
Clinique des Grangettes A.1.6.P,,,,<10
Clinique des Grangettes A.1.7.M,,,,<10
Clinique des Grangettes A.1.8.M,,,,0
Clinique des Grangettes A.1.9.P,0,0.036,,0
Clinique des Grangettes A.1.10.M,,,,<10
Clinique des Grangettes A.1.11.M,,,,<10
Clinique des Grangettes A.2 Insuffisance cardiaque, , , , 
Clinique des Grangettes A.2.1.M,0,0.056,0,21
Clinique des Grangettes A.2.2.M,,,,0
Clinique des Grangettes A.2.3.M,,,,<10
Clinique des Grangettes A.2.4.M,0,0.057,0,12
Clinique des Grangettes A.2.5.M,,,,<10
Clinique des Grangettes A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Clinique des Grangettes A.3.1.F,,,,122
Clinique des Grangettes A.3.2.M,,,,<10
"Clinique des Grangettes A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19), mortalitE",,,,<10
Clinique des Grangettes A.3.4.M,0,0.005,0,120
Clinique des Grangettes A.3.5.P,0.433,0.387,,52
Clinique des Grangettes A.3.6.F,,,,0
Clinique des Grangettes A.4 Troubles du rythme cardiaque, , , , 
Clinique des Grangettes A.4.1.F,,,,24
Clinique des Grangettes A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Clinique des Grangettes A.5.1.F,,,,21
Clinique des Grangettes A.5.2.F,,,,<10
Clinique des Grangettes A.6 Traitement par ablation, , , , 
Clinique des Grangettes A.6.1.F,,,,0
Clinique des Grangettes A.6.2.F,,,,0
Clinique des Grangettes A.7 OpErations du cúur, , , , 
Clinique des Grangettes A.7.1.F,,,,<10
Clinique des Grangettes A.7.2.F,,,,0
Clinique des Grangettes A.7.3.F,,,,0
Clinique des Grangettes A.7.4.F,,,,<10
Clinique des Grangettes A.7.5.F,,,,0
Clinique des Grangettes A.7.6.F,,,,0
Clinique des Grangettes A.7.7.M,,,,0
Clinique des Grangettes A.7.8.M,,,,0
Clinique des Grangettes A.7.9.M,,,,0
Clinique des Grangettes A.7.10.M,,,,0
Clinique des Grangettes A.7.11.M,,,,0
Clinique des Grangettes A.7.12.M,,,,0
Clinique des Grangettes A.7.13.M,,,,0
Clinique des Grangettes A.7.14.M,,,,0
Clinique des Grangettes A.7.15.M,,,,0
Clinique des Grangettes A.7.16.M,,,,0
Clinique des Grangettes A.7.17.M,,,,0
Clinique des Grangettes A.7.18.P,,,,0
Clinique des Grangettes B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Clinique des Grangettes B.1.1.M,,,,<10
Clinique des Grangettes B.1.2.M,,,,0
Clinique des Grangettes B.1.3.M,,,,<10
Clinique des Grangettes B.1.4.M,,,,0
Clinique des Grangettes B.1.5.M,,,,0
Clinique des Grangettes B.1.6.P,0,0.109,,0
Clinique des Grangettes B.1.7.M,,,,0
Clinique des Grangettes B.1.8.M,,,,0
Clinique des Grangettes B.1.9.P,,,,0
Clinique des Grangettes B.1.9.M,,,,0
Clinique des Grangettes B.1.10.M,,,,<10
Clinique des Grangettes B.1.11.M,,,,0
Clinique des Grangettes B.1.12.P,0,0.1,,0
Clinique des Grangettes B.1.12.M,,,,0
Clinique des Grangettes B.2 Accident ischEmique transitoire (AIT), , , , 
Clinique des Grangettes B.2.1.M,,,,<10
Clinique des Grangettes B.2.2.P,0,0.006,,0
Clinique des Grangettes C REEducation gEriatrique prEcoce, , , , 
Clinique des Grangettes C.1 REEducation gEriatrique prEcoce, , , , 
Clinique des Grangettes C.1.1.F,,,,0
Clinique des Grangettes C.1.2.P,,,,0
Clinique des Grangettes C.1.3.S,,,,0
Clinique des Grangettes D Maladies pulmonaires, , , , 
Clinique des Grangettes D.1 Pneumonie, , , , 
Clinique des Grangettes D.1.1.M,0.048,0.046,1,21
Clinique des Grangettes D.1.2.M,,,,0
Clinique des Grangettes D.1.3.M,,,,<10
Clinique des Grangettes D.1.4.M,,,,<10
Clinique des Grangettes D.1.5.M,0.083,0.059,1.4,12
Clinique des Grangettes D.1.6.M,,,,<10
Clinique des Grangettes D.1.7.M,,,,0
Clinique des Grangettes D.1.8.M,0,0.034,0,19
Clinique des Grangettes D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Clinique des Grangettes D.2.1.M,,,,<10
Clinique des Grangettes D.2.2.M,,,,0
Clinique des Grangettes D.2.3.M,,,,0
Clinique des Grangettes D.2.4.M,,,,<10
Clinique des Grangettes D.2.5.M,,,,0
Clinique des Grangettes D.2.6.P,0,0.369,,0
Clinique des Grangettes D.2.6.M,,,,0
Clinique des Grangettes D.3 Cancer du poumon (carcinome bronchique), , , , 
Clinique des Grangettes D.3.1.F,,,,30
Clinique des Grangettes D.4 OpErations du poumon, , , , 
Clinique des Grangettes D.4.1.M,0,0.023,0,15
Clinique des Grangettes D.4.2.P,0,0.099,,0
Clinique des Grangettes D.4.2.M,,,,0
Clinique des Grangettes D.4.3.M,0,0.022,0,12
Clinique des Grangettes D.4.4.P,0,0.084,,0
Clinique des Grangettes E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Clinique des Grangettes E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Clinique des Grangettes E.1.1.M,0,0.003,0,52
Clinique des Grangettes E.1.2.P,1,0.935,,52
Clinique des Grangettes E.2 REparations de hernie, , , , 
Clinique des Grangettes E.2.1.M,0,0.001,0,105
Clinique des Grangettes E.2.2.M,,,,0
Clinique des Grangettes E.3 OpErations de la thyroÔde, , , , 
Clinique des Grangettes E.3.1.F,,,,25
Clinique des Grangettes E.3.2.P,0,0.004,,0
Clinique des Grangettes E.3.3.F,,,,0
Clinique des Grangettes E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Clinique des Grangettes E.4.1.M,0,0.05,0,24
Clinique des Grangettes E.4.2.M,0,0.027,0,16
Clinique des Grangettes E.4.3.M,,,,0
Clinique des Grangettes E.4.4.M,,,,<10
Clinique des Grangettes E.4.5.M,,,,0
Clinique des Grangettes E.4.6.M,,,,<10
Clinique des Grangettes E.4.7.M,,,,0
Clinique des Grangettes E.4.8.F,,,,<10
Clinique des Grangettes E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,0
"Clinique des Grangettes E.4.10.F Interventions colorectales locales, affection autre que cancer colorectal",,,,0
Clinique des Grangettes E.5 OpErations de l'estomac, , , , 
Clinique des Grangettes E.5.1.F,,,,<10
Clinique des Grangettes E.5.2.M,,,,<10
Clinique des Grangettes E.5.3.M,,,,0
Clinique des Grangettes E.6 OpErations de líúsophage, , , , 
Clinique des Grangettes E.6.1.M,,,,<10
Clinique des Grangettes E.7 OpErations du pancrEas, , , , 
Clinique des Grangettes E.7.1.M,,,,0
Clinique des Grangettes F OpErations de vaisseaux, , , , 
Clinique des Grangettes F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Clinique des Grangettes F.1.1.M,,,,<10
Clinique des Grangettes F.1.2.M,,,,0
Clinique des Grangettes F.1.3.F,,,,0
Clinique des Grangettes F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Clinique des Grangettes F.2.1.F,,,,<10
Clinique des Grangettes F.2.2.M,,,,0
Clinique des Grangettes F.2.3.M,,,,<10
Clinique des Grangettes F.2.4.F,,,,0
Clinique des Grangettes F.2.5.M,,,,0
Clinique des Grangettes F.3 OpErations des artËres du bassin et des jambes, , , , 
Clinique des Grangettes F.3.1.F,,,,<10
Clinique des Grangettes F.3.2.M,,,,0
Clinique des Grangettes F.3.3.M,,,,0
Clinique des Grangettes F.3.4.M,,,,0
Clinique des Grangettes F.3.5.M,,,,<10
Clinique des Grangettes F.3.6.M,,,,0
Clinique des Grangettes F.3.7.M,,,,0
Clinique des Grangettes F.3.8.F,,,,0
Clinique des Grangettes F.3.9.F,,,,0
Clinique des Grangettes F.4 Amputations, , , , 
Clinique des Grangettes F.4.1.M,,,,<10
Clinique des Grangettes F.4.2.M,,,,0
Clinique des Grangettes F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Clinique des Grangettes F.5.1.F,,,,<10
Clinique des Grangettes F.5.2.F,,,,0
Clinique des Grangettes F.5.3.F,,,,0
Clinique des Grangettes G GynEcologie et obstEtrique, , , , 
Clinique des Grangettes G.1 Accouchements, , , , 
Clinique des Grangettes G.1.1.F,,,,867
Clinique des Grangettes G.1.1.P,0,0,,0
Clinique des Grangettes G.1.2.P,0.042,0.031,,22
Clinique des Grangettes G.1.3.P,0.567,0.264,,296
Clinique des Grangettes G.1.4.P,0.398,0.33,,345
Clinique des Grangettes G.2 Nouveau≠nEs, , , , 
Clinique des Grangettes G.2.1.F,,,,0
Clinique des Grangettes G.2.2.F,,,,0
Clinique des Grangettes G.2.3.F,,,,0
Clinique des Grangettes G.2.4.F,,,,0
Clinique des Grangettes G.2.5.F,,,,0
Clinique des Grangettes G.2.6.F,,,,0
Clinique des Grangettes G.2.7.F,,,,0
Clinique des Grangettes G.2.8.F,,,,37
Clinique des Grangettes G.2.9.F,,,,841
Clinique des Grangettes G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Clinique des Grangettes G.3.1.M,0,0,0,93
Clinique des Grangettes G.3.2.P,0.898,0.743,,79
Clinique des Grangettes G.4 Cancer du sein, , , , 
Clinique des Grangettes G.4.1.F,,,,161
Clinique des Grangettes G.5 Interventions du sein, , , , 
Clinique des Grangettes G.5.1.F,,,,146
Clinique des Grangettes G.5.2.F,,,,121
Clinique des Grangettes G.5.3.P,0.876,0.714,,106
Clinique des Grangettes H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Clinique des Grangettes H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Clinique des Grangettes H.1.1.M,,,,<10
Clinique des Grangettes H.1.2.P,,,,<10
"Clinique des Grangettes H.1.3.P NEphrectomie partielle, pourcentage",,,,<10
Clinique des Grangettes H.1.3.M,,,,<10
Clinique des Grangettes H.1.4.P,,,,<10
Clinique des Grangettes H.2 Calculs rEnaux, , , , 
Clinique des Grangettes H.2.1.F,,,,121
Clinique des Grangettes H.2.2.P,0.397,0.429,,48
Clinique des Grangettes H.3 OpErations de la vessie, , , , 
Clinique des Grangettes H.3.1.F,,,,<10
Clinique des Grangettes H.3.2.F,,,,28
Clinique des Grangettes H.3.3.F,,,,<10
Clinique des Grangettes H.3.4.P,0,0.104,,0
Clinique des Grangettes H.3.5.M,,,,<10
Clinique des Grangettes H.4 REsection prostatique transurEtrale (TURP), , , , 
Clinique des Grangettes H.4.1.M,0,0.002,0,27
Clinique des Grangettes H.5 Carcinome de la prostate, , , , 
Clinique des Grangettes H.5.1.F,,,,27
Clinique des Grangettes H.5.2.M,0,0.001,0,13
Clinique des Grangettes I Affections orthopEdiques et traumatologiques, , , , 
"Clinique des Grangettes I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Clinique des Grangettes I.1.1.M,,,,<10
Clinique des Grangettes I.1.2.M,,,,<10
Clinique des Grangettes I.1.3.M,,,,<10
Clinique des Grangettes I.1.4.M,,,,0
Clinique des Grangettes I.1.5.M,,,,0
Clinique des Grangettes I.2 OpErations de la colonne vertEbrale, , , , 
Clinique des Grangettes I.2.1.F,,,,0
Clinique des Grangettes I.2.2.M,,,,0
Clinique des Grangettes I.3 Fractures mEtaphysaires de la hanche, , , , 
Clinique des Grangettes I.3.1.M,,,,<10
Clinique des Grangettes I.3.2.M,,,,<10
Clinique des Grangettes I.3.3.M,,,,<10
Clinique des Grangettes I.3.4.M,,,,<10
Clinique des Grangettes I.3.5.M,,,,<10
Clinique des Grangettes I.3.6.M,,,,<10
Clinique des Grangettes I.3.7.M,,,,<10
Clinique des Grangettes I.3.8.M,0,0.037,0,19
"Clinique des Grangettes J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Clinique des Grangettes J.1 Respiration artificielle, , , , 
Clinique des Grangettes J.1.1.M,,,,0
Clinique des Grangettes J.2 Etats septiques, , , , 
Clinique des Grangettes J.2.1.M,,,,<10
institution indicator,taux observE 2011,taux attendu 2011,SMR 2011,nombre de cas 2011
Clinique de La Source A Maladies cardiaques, , , , 
Clinique de La Source A.1 Infarctus du myocarde, , , , 
Clinique de La Source A.1.1.M,0.1,0.063,1.6,10
